"stp20_nhs_code","stp20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Cardiology",1290,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",2,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Dermatology",1372,8
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",7035,164
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Gastroenterology",2775,2
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","General Medicine",66,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","General Surgery",5874,60
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Geriatric Medicine",75,1
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Gynaecology",4793,48
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Neurology",1269,2
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Ophthalmology",3714,25
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Oral Surgery",552,2
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Other",5629,12
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Plastic Surgery",0,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Rheumatology",1104,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Thoracic Medicine",392,0
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Total",49986,432
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",10884,83
"QKS","KENT AND MEDWAY STP",2020-04-01,2020,"Apr","Urology",3160,25
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Cardiology",2156,3
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",7,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Dermatology",636,1
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",2655,22
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Gastroenterology",2551,1
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","General Medicine",145,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","General Surgery",2402,6
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Geriatric Medicine",44,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Gynaecology",1392,11
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Neurology",582,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Neurosurgery",1,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Ophthalmology",3006,11
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Oral Surgery",2554,70
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Other",6065,64
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Plastic Surgery",347,2
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Rheumatology",868,2
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Thoracic Medicine",514,0
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Total",32389,290
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",4967,76
"QM7","HERTFORDSHIRE AND WEST ESSEX STP",2020-04-01,2020,"Apr","Urology",1497,21
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Cardiology",3290,31
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Cardiothoracic Surgery",244,4
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Dermatology",2127,16
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",5095,78
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Gastroenterology",1187,22
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","General Medicine",48,3
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","General Surgery",4698,63
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Geriatric Medicine",21,7
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Gynaecology",4322,113
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Neurology",1087,15
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Neurosurgery",1303,45
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Ophthalmology",3391,23
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Oral Surgery",1464,82
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Other",18894,528
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Plastic Surgery",922,28
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Rheumatology",991,6
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Thoracic Medicine",1347,19
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Total",62834,1234
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Trauma & Orthopaedics",7990,97
"QMF","EAST LONDON HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Urology",4413,54
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Cardiology",566,0
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Cardiothoracic Surgery",0,0
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Dermatology",840,2
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",3463,9
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Gastroenterology",927,8
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","General Medicine",437,2
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","General Surgery",1980,5
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Geriatric Medicine",18,0
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Gynaecology",2439,43
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Neurology",2021,4
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Neurosurgery",332,4
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Ophthalmology",6512,4
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Oral Surgery",1157,6
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Other",13440,207
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Plastic Surgery",9,0
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Rheumatology",382,4
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Thoracic Medicine",261,0
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Total",39800,331
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Trauma & Orthopaedics",3007,11
"QMJ","NORTH LONDON PARTNERS IN HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Urology",2009,22
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Cardiology",1362,27
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Cardiothoracic Surgery",3,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Dermatology",3195,6
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",1943,8
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Gastroenterology",672,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","General Medicine",44,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","General Surgery",3701,103
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Geriatric Medicine",9,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Gynaecology",3879,213
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Neurology",474,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Ophthalmology",4624,24
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Oral Surgery",1383,6
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Other",5636,62
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Plastic Surgery",1311,18
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Rheumatology",111,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Thoracic Medicine",195,0
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Total",40453,727
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Trauma & Orthopaedics",9441,235
"QMM","NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP)",2020-04-01,2020,"Apr","Urology",2470,25
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Cardiology",823,1
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",32,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Dermatology",121,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",1389,4
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Gastroenterology",1027,2
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","General Medicine",0,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","General Surgery",2691,33
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Geriatric Medicine",0,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Gynaecology",1300,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Neurology",1224,2
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Neurosurgery",83,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Ophthalmology",837,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Oral Surgery",908,2
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Other",2184,11
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Plastic Surgery",272,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Rheumatology",756,0
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Thoracic Medicine",1700,7
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Total",19981,108
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",3000,18
"QNC","STAFFORDSHIRE & STOKE ON TRENT STP",2020-04-01,2020,"Apr","Urology",1634,28
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Cardiology",487,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Dermatology",1122,1
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",1340,2
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Gastroenterology",224,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","General Medicine",177,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","General Surgery",975,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Geriatric Medicine",6,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Gynaecology",590,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Neurology",407,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Ophthalmology",1184,2
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Oral Surgery",2,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Other",2202,2
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Plastic Surgery",430,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Rheumatology",201,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Thoracic Medicine",191,0
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Total",15068,11
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Trauma & Orthopaedics",4255,4
"QNQ","FRIMLEY HEALTH & CARE (STP)",2020-04-01,2020,"Apr","Urology",1275,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Cardiology",1768,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",117,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Dermatology",357,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",4395,62
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Gastroenterology",2110,13
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","General Medicine",244,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","General Surgery",6206,159
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Geriatric Medicine",31,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Gynaecology",2822,9
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Neurology",1452,6
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Neurosurgery",759,45
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Ophthalmology",9133,128
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Oral Surgery",3809,42
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Other",3304,17
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Plastic Surgery",1808,80
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Rheumatology",618,0
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Thoracic Medicine",555,2
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Total",53101,848
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",9944,77
"QNX","SUSSEX HEALTH AND CARE PARTNERSHIP STP",2020-04-01,2020,"Apr","Urology",3669,208
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Cardiology",689,2
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",0,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Dermatology",253,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",1065,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Gastroenterology",134,1
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","General Medicine",243,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","General Surgery",1530,6
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Geriatric Medicine",55,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Gynaecology",479,5
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Neurology",33,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Ophthalmology",1997,2
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Oral Surgery",1164,12
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Other",376,1
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Rheumatology",27,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Thoracic Medicine",226,0
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Total",15048,377
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",5928,314
"QOC","SHROPSHIRE AND TELFORD AND WREKIN STP",2020-04-01,2020,"Apr","Urology",849,34
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Cardiology",3491,6
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",503,10
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Dermatology",4125,6
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",9183,135
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Gastroenterology",4738,8
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","General Medicine",1980,14
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","General Surgery",11089,252
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Geriatric Medicine",251,0
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Gynaecology",8646,217
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Neurology",1685,0
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Neurosurgery",2399,12
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Ophthalmology",8727,86
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Oral Surgery",8779,121
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Other",23301,305
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Plastic Surgery",2864,72
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Rheumatology",1654,1
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Thoracic Medicine",1048,4
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Total",116248,1381
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",13579,60
"QOP","GREATER MANCHESTER HEALTH & SOCIAL CARE PARTNERSHIP",2020-04-01,2020,"Apr","Urology",8206,72
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Cardiology",3720,52
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Cardiothoracic Surgery",231,8
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Dermatology",1429,8
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",8312,271
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Gastroenterology",2040,15
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","General Medicine",181,0
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","General Surgery",7515,75
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Geriatric Medicine",35,0
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Gynaecology",4005,72
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Neurology",1166,0
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Neurosurgery",819,1
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Ophthalmology",8314,86
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Oral Surgery",4250,133
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Other",5633,57
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Plastic Surgery",2924,139
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Rheumatology",872,2
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Thoracic Medicine",1410,2
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Total",63630,1027
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",7615,31
"QOQ","HUMBER, COAST AND VALE STP",2020-04-01,2020,"Apr","Urology",3159,75
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Cardiology",813,9
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Dermatology",1226,4
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",2425,11
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Gastroenterology",1300,94
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","General Medicine",1,0
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","General Surgery",2545,91
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Geriatric Medicine",72,0
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Gynaecology",1550,23
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Neurology",494,0
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Ophthalmology",1569,4
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Oral Surgery",2163,16
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Other",1041,3
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Plastic Surgery",473,4
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Rheumatology",219,0
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Thoracic Medicine",365,3
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Total",22947,495
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Trauma & Orthopaedics",5157,173
"QOX","BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE STP",2020-04-01,2020,"Apr","Urology",1534,60
"QPM","NORTHAMPTONSHIRE STP",2020-04-01,2020,"Apr","Cardiology",959,0
