"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000015",2019-07-01,"Geriatric Medicine - units other than long stay",176.684782608696,166.260869565217,0.94100276837896
"S08000015",2019-10-01,"Geriatric Medicine - units other than long stay",187.45652173913,179.554347826087,0.957845297460281
"S08000015",2020-01-01,"Geriatric Medicine - units other than long stay",192.516483516484,185.296703296703,0.962497859466865
"S08000015",2020-04-01,"Geriatric Medicine - units other than long stay",183.131868131868,150.296703296703,0.820702070207021
"S08000015",2020-07-01,"Geriatric Medicine - units other than long stay",181.641304347826,159.739130434783,0.879420740829394
"S08000015",2020-10-01,"Geriatric Medicine - units other than long stay",184.065217391304,153.826086956522,0.835715129325617
"S08000015",2021-01-01,"Geriatric Medicine - units other than long stay",164.155555555556,134.944444444444,0.822052253959659
"S08000015",2021-04-01,"Geriatric Medicine - units other than long stay",185.21978021978,163.120879120879,0.880688223079205
"S08000015",2021-07-01,"Geriatric Medicine - units other than long stay",185.369565217391,166.467391304348,0.898029787733083
"S08000015",2021-10-01,"Geriatric Medicine - units other than long stay",190.326086956522,170.95652173913,0.898229583095374
"S08000015",2022-01-01,"Geriatric Medicine - units other than long stay",185.588888888889,168.222222222222,0.906423995689397
"S08000015",2022-04-01,"Geriatric Medicine - units other than long stay",188.604395604396,172.076923076923,0.912369632348657
"S08000015",2022-07-01,"Geriatric Medicine - units other than long stay",199.086956521739,182.576086956522,0.917067045206377
"S08000015",2022-10-01,"Geriatric Medicine - units other than long stay",205.630434782609,191.95652173913,0.933502484406386
"S08000015",2023-01-01,"Geriatric Medicine - units other than long stay",197.355555555556,183.3,0.928780542731674
"S08000015",2023-04-01,"Geriatric Medicine - units other than long stay",190.186813186813,175.274725274725,0.921592419252326
"S08000015",2023-07-01,"Geriatric Medicine - units other than long stay",190.576086956522,177.478260869565,0.931272457651286
"S08000015",2023-10-01,"Geriatric Medicine - units other than long stay",187.021739130435,177.380434782609,0.948448215738696
"S08000015",2024-01-01,"Geriatric Medicine - units other than long stay",178.637362637363,174.307692307692,0.975762795275591
"S08000015",2024-04-01,"Geriatric Medicine - units other than long stay",181.769230769231,172.912087912088,0.951272595369083
"S08000015",2019-04-01,"Gynaecology",12.9010989010989,5.68131868131868,0.440374787052811
"S08000015",2019-07-01,"Gynaecology",12.9782608695652,6.39130434782609,0.492462311557789
"S08000015",2019-10-01,"Gynaecology",12.9782608695652,5.71739130434783,0.440536013400335
"S08000015",2020-01-01,"Gynaecology",13.0879120879121,6.75824175824176,0.516372795969773
"S08000015",2020-04-01,"Gynaecology",12.9450549450549,3.03296703296703,0.234295415959253
"S08000015",2020-07-01,"Gynaecology",12.8695652173913,4.69565217391304,0.364864864864865
"S08000015",2020-10-01,"Gynaecology",12.9021739130435,4.8695652173913,0.377422072451559
"S08000015",2021-01-01,"Gynaecology",10.7444444444444,4.51111111111111,0.419855222337125
"S08000015",2021-04-01,"Gynaecology",12.3296703296703,5.2967032967033,0.429590017825312
"S08000015",2021-07-01,"Gynaecology",12.2608695652174,4.42391304347826,0.360815602836879
"S08000015",2021-10-01,"Gynaecology",12.2717391304348,5.58695652173913,0.455270150575731
"S08000015",2022-01-01,"Gynaecology",11.3444444444444,5.25555555555556,0.463271302644466
"S08000015",2022-04-01,"Gynaecology",12.3516483516484,4.78021978021978,0.387010676156584
"S08000015",2022-07-01,"Gynaecology",12.3152173913043,4.18478260869565,0.339805825242718
"S08000015",2022-10-01,"Gynaecology",11.6739130434783,5.89130434782609,0.504655493482309
"S08000015",2023-01-01,"Gynaecology",12.0777777777778,4.85555555555556,0.402023919043238
"S08000015",2023-04-01,"Gynaecology",12.5714285714286,6.25274725274725,0.497377622377622
"S08000015",2023-07-01,"Gynaecology",12.8369565217391,7.85869565217391,0.612193056731583
"S08000015",2023-10-01,"Gynaecology",12.3152173913043,6.47826086956522,0.52603706972639
"S08000015",2024-01-01,"Gynaecology",11,5.91208791208791,0.537462537462537
"S08000015",2024-04-01,"Gynaecology",11.6923076923077,3.61538461538462,0.309210526315789
"S08000015",2019-04-01,"Haematology",11.7142857142857,11.7142857142857,1
"S08000015",2019-07-01,"Haematology",13.8152173913043,13.8152173913043,1
"S08000015",2019-10-01,"Haematology",10.8260869565217,10.8260869565217,1
"S08000015",2020-01-01,"Haematology",11.8681318681319,10.7582417582418,0.906481481481482
"S08000015",2020-04-01,"Haematology",20.1648351648352,11.7692307692308,0.583651226158038
"S08000015",2020-07-01,"Haematology",13.7282608695652,11.8695652173913,0.864608076009501
"S08000015",2020-10-01,"Haematology",9.08695652173913,7.77173913043478,0.855263157894737
"S08000015",2021-01-01,"Haematology",8.4,7.36666666666667,0.876984126984127
"S08000015",2021-04-01,"Haematology",10.978021978022,10.978021978022,1
"S08000015",2021-07-01,"Haematology",9.80434782608696,9.27173913043478,0.945676274944568
"S08000015",2021-10-01,"Haematology",9.71739130434783,9.18478260869565,0.945190156599553
"S08000015",2022-01-01,"Haematology",9.5,7.9,0.831578947368421
"S08000015",2022-04-01,"Haematology",9.18681318681319,7.59340659340659,0.826555023923445
"S08000015",2022-07-01,"Haematology",9.56521739130435,8,0.836363636363636
"S08000015",2022-10-01,"Haematology",10.2717391304348,9.39130434782609,0.914285714285714
"S08000015",2023-01-01,"Haematology",10.4111111111111,8.56666666666667,0.822838847385272
"S08000015",2023-04-01,"Haematology",10.0659340659341,6.95604395604396,0.691048034934498
"S08000015",2023-07-01,"Haematology",10.5978260869565,9.3804347826087,0.885128205128205
"S08000015",2023-10-01,"Haematology",10.6413043478261,10.0434782608696,0.943820224719101
"S08000015",2024-01-01,"Haematology",10.5274725274725,9.40659340659341,0.893528183716075
"S08000015",2024-04-01,"Haematology",10.5934065934066,8.7032967032967,0.821576763485477
"S08000015",2019-04-01,"Intensive Care Medicine",10.0879120879121,7.01098901098901,0.694989106753813
"S08000015",2019-07-01,"Intensive Care Medicine",10.1086956521739,6.69565217391304,0.66236559139785
"S08000015",2019-10-01,"Intensive Care Medicine",10.1739130434783,7.47826086956522,0.735042735042735
"S08000015",2020-01-01,"Intensive Care Medicine",10.5824175824176,7.15384615384615,0.67601246105919
"S08000015",2020-04-01,"Intensive Care Medicine",17.7912087912088,10.6043956043956,0.596046942557134
"S08000015",2020-07-01,"Intensive Care Medicine",11.1630434782609,6.98913043478261,0.626095423563778
"S08000015",2020-10-01,"Intensive Care Medicine",14.8478260869565,11.8804347826087,0.800146412884334
"S08000015",2021-01-01,"Intensive Care Medicine",21.6444444444444,17.7,0.817761806981519
"S08000015",2021-04-01,"Intensive Care Medicine",12.3186813186813,10.1098901098901,0.820695807314897
"S08000015",2021-07-01,"Intensive Care Medicine",14.4347826086957,12.0760869565217,0.836596385542169
"S08000015",2021-10-01,"Intensive Care Medicine",16.8260869565217,13.2934782608696,0.790051679586563
"S08000015",2022-01-01,"Intensive Care Medicine",16.8555555555556,12.0555555555556,0.715227422544496
"S08000015",2022-04-01,"Intensive Care Medicine",12.2087912087912,11.4285714285714,0.936093609360936
"S08000015",2022-07-01,"Intensive Care Medicine",11.5760869565217,10.7173913043478,0.925821596244132
"S08000015",2022-10-01,"Intensive Care Medicine",12.0108695652174,10.9673913043478,0.913122171945701
"S08000015",2023-01-01,"Intensive Care Medicine",12.3,11.5,0.934959349593496
"S08000015",2023-04-01,"Intensive Care Medicine",11.8681318681319,10.8901098901099,0.917592592592593
"S08000015",2023-07-01,"Intensive Care Medicine",11.9673913043478,10.2282608695652,0.854677565849228
"S08000015",2023-10-01,"Intensive Care Medicine",17.0108695652174,12.7826086956522,0.751437699680511
"S08000015",2024-01-01,"Intensive Care Medicine",17.7362637362637,13.4945054945055,0.760842627013631
"S08000015",2024-04-01,"Intensive Care Medicine",18.2967032967033,13.6043956043956,0.743543543543544
"S08000015",2019-04-01,"Learning Disability",18.3516483516484,17.2747252747253,0.941317365269461
"S08000015",2019-07-01,"Learning Disability",18.5326086956522,17.9347826086957,0.967741935483871
"S08000015",2019-10-01,"Learning Disability",18,16.3804347826087,0.910024154589372
"S08000015",2020-01-01,"Learning Disability",18.6593406593407,13.8571428571429,0.74263839811543
"S08000015",2020-04-01,"Learning Disability",20.6703296703297,9.02197802197802,0.436469962785752
"S08000015",2020-07-01,"Learning Disability",10.8913043478261,7.41304347826087,0.68063872255489
"S08000015",2020-10-01,"Learning Disability",10.8478260869565,7.89130434782609,0.727454909819639
"S08000015",2021-01-01,"Learning Disability",11.6222222222222,7.71111111111111,0.663479923518164
"S08000015",2021-04-01,"Learning Disability",11,8.75824175824176,0.796203796203796
"S08000015",2021-07-01,"Learning Disability",11,8.91304347826087,0.810276679841897
"S08000015",2021-10-01,"Learning Disability",11.1521739130435,8.48913043478261,0.761208576998051
"S08000015",2022-01-01,"Learning Disability",11,8.51111111111111,0.773737373737374
"S08000015",2022-04-01,"Learning Disability",11.5384615384615,8.87912087912088,0.76952380952381
"S08000015",2022-07-01,"Learning Disability",12.0326086956522,7.93478260869565,0.659439927732611
"S08000015",2022-10-01,"Learning Disability",11.6304347826087,7.33695652173913,0.630841121495327
"S08000015",2023-01-01,"Learning Disability",9.78888888888889,7.35555555555556,0.751418842224745
"S08000015",2023-04-01,"Learning Disability",9,7.57142857142857,0.841269841269841
"S08000015",2023-07-01,"Learning Disability",8.20652173913044,7.97826086956522,0.972185430463576
"S08000015",2023-10-01,"Learning Disability",8.69565217391304,8.65217391304348,0.995
"S08000015",2024-01-01,"Learning Disability",9.21978021978022,9.0989010989011,0.98688915375447
"S08000015",2024-04-01,"Learning Disability",10.0549450549451,9.64835164835165,0.959562841530055
"S08000015",2019-04-01,"Learning Disability Grouping",18.3516483516484,17.2747252747253,0.941317365269461
"S08000015",2019-07-01,"Learning Disability Grouping",18.5326086956522,17.9347826086957,0.967741935483871
"S08000015",2019-10-01,"Learning Disability Grouping",18,16.3804347826087,0.910024154589372
"S08000015",2020-01-01,"Learning Disability Grouping",18.6593406593407,13.8571428571429,0.74263839811543
"S08000015",2020-04-01,"Learning Disability Grouping",20.6703296703297,9.02197802197802,0.436469962785752
"S08000015",2020-07-01,"Learning Disability Grouping",10.8913043478261,7.41304347826087,0.68063872255489
"S08000015",2020-10-01,"Learning Disability Grouping",10.8478260869565,7.89130434782609,0.727454909819639
"S08000015",2021-01-01,"Learning Disability Grouping",11.6222222222222,7.71111111111111,0.663479923518164
"S08000015",2021-04-01,"Learning Disability Grouping",11,8.75824175824176,0.796203796203796
"S08000015",2021-07-01,"Learning Disability Grouping",11,8.91304347826087,0.810276679841897
"S08000015",2021-10-01,"Learning Disability Grouping",11.1521739130435,8.48913043478261,0.761208576998051
"S08000015",2022-01-01,"Learning Disability Grouping",11,8.51111111111111,0.773737373737374
"S08000015",2022-04-01,"Learning Disability Grouping",11.5384615384615,8.87912087912088,0.76952380952381
"S08000015",2022-07-01,"Learning Disability Grouping",12.0326086956522,7.93478260869565,0.659439927732611
"S08000015",2022-10-01,"Learning Disability Grouping",11.6304347826087,7.33695652173913,0.630841121495327
"S08000015",2023-01-01,"Learning Disability Grouping",9.78888888888889,7.35555555555556,0.751418842224745
"S08000015",2023-04-01,"Learning Disability Grouping",9,7.57142857142857,0.841269841269841
"S08000015",2023-07-01,"Learning Disability Grouping",8.20652173913044,7.97826086956522,0.972185430463576
"S08000015",2023-10-01,"Learning Disability Grouping",8.69565217391304,8.65217391304348,0.995
"S08000015",2024-01-01,"Learning Disability Grouping",9.21978021978022,9.0989010989011,0.98688915375447
"S08000015",2024-04-01,"Learning Disability Grouping",10.0549450549451,9.64835164835165,0.959562841530055
"S08000015",2019-04-01,"Medical Grouping",681.263736263736,662.703296703297,0.972755867408662
"S08000015",2019-07-01,"Medical Grouping",678.554347826087,655.945652173913,0.966681083505534
"S08000015",2019-10-01,"Medical Grouping",697.847826086957,677.70652173913,0.971137970779726
"S08000015",2020-01-01,"Medical Grouping",720.252747252747,678.967032967033,0.942678852051325
"S08000015",2020-04-01,"Medical Grouping",643.516483516484,506.824175824176,0.787585382513661
"S08000015",2020-07-01,"Medical Grouping",660.076086956522,606.45652173913,0.918767599255685
"S08000015",2020-10-01,"Medical Grouping",726.79347826087,654.902173913043,0.901084274284005
"S08000015",2021-01-01,"Medical Grouping",754.277777777778,670.888888888889,0.889445385578552
"S08000015",2021-04-01,"Medical Grouping",731.450549450549,670.747252747253,0.917009705237222
"S08000015",2021-07-01,"Medical Grouping",750.913043478261,697.369565217391,0.92869550112906
"S08000015",2021-10-01,"Medical Grouping",798.641304347826,729.54347826087,0.913480775774073
"S08000015",2022-01-01,"Medical Grouping",819.744444444444,755.922222222222,0.922143757539613
"S08000015",2022-04-01,"Medical Grouping",787.131868131868,732.505494505495,0.930600734339444
"S08000015",2022-07-01,"Medical Grouping",796.532608695652,741.815217391304,0.931305522577476
"S08000015",2022-10-01,"Medical Grouping",817.239130434783,776.163043478261,0.949737983135158
"S08000015",2023-01-01,"Medical Grouping",822.188888888889,782.1,0.951241266537833
"S08000015",2023-04-01,"Medical Grouping",770.274725274725,741.131868131868,0.962165632356088
"S08000015",2023-07-01,"Medical Grouping",757.130434782609,734.467391304348,0.970067187320547
"S08000015",2023-10-01,"Medical Grouping",763.760869565217,744.29347826087,0.974511143369482
"S08000015",2024-01-01,"Medical Grouping",773.340659340659,761.263736263736,0.984383437064825
"S08000015",2024-04-01,"Medical Grouping",754.692307692308,736.351648351648,0.975697831879668
"S08000015",2019-04-01,"Medical Oncology",1.01098901098901,0.21978021978022,0.217391304347826
"S08000015",2019-07-01,"Medical Oncology",0.228260869565217,0.0108695652173913,0.0476190476190476
"S08000015",2019-10-01,"Medical Oncology",0.456521739130435,0.0217391304347826,0.0476190476190476
"S08000015",2020-01-01,"Medical Oncology",0.791208791208791,0.0549450549450549,0.0694444444444444
"S08000015",2020-04-01,"Medical Oncology",0.340659340659341,0.0769230769230769,0.225806451612903
"S08000015",2020-07-01,"Medical Oncology",1.03260869565217,0,0
"S08000015",2019-04-01,"Mental Health Grouping",232.626373626374,174.43956043956,0.749870093060607
"S08000015",2019-07-01,"Mental Health Grouping",220.097826086957,178.913043478261,0.812879648377698
"S08000015",2019-10-01,"Mental Health Grouping",221.086956521739,175.771739130435,0.795034414945919
"S08000015",2020-01-01,"Mental Health Grouping",230.923076923077,168.241758241758,0.728561911106881
"S08000015",2020-04-01,"Mental Health Grouping",213.461538461538,160.967032967033,0.754079794079794
"S08000015",2020-07-01,"Mental Health Grouping",207.065217391304,168.782608695652,0.81511811023622
"S08000015",2020-10-01,"Mental Health Grouping",205.445652173913,171.858695652174,0.836516586423999
"S08000015",2021-01-01,"Mental Health Grouping",207.077777777778,166.222222222222,0.802704297902023
"S08000015",2021-04-01,"Mental Health Grouping",205.065934065934,166.758241758242,0.813193290820428
"S08000015",2021-07-01,"Mental Health Grouping",199.260869565217,160.054347826087,0.803240235653502
"S08000015",2021-10-01,"Mental Health Grouping",204.20652173913,162.021739130435,0.793420982594347
"S08000015",2022-01-01,"Mental Health Grouping",206.144444444444,163.688888888889,0.794049479868485
"S08000015",2022-04-01,"Mental Health Grouping",198.285714285714,165.934065934066,0.836843272001774
"S08000015",2022-07-01,"Mental Health Grouping",196.869565217391,165.532608695652,0.840823763250883
"S08000015",2022-10-01,"Mental Health Grouping",194.380434782609,158.641304347826,0.816138231840295
"S08000015",2023-01-01,"Mental Health Grouping",180.311111111111,162.944444444444,0.90368498890806
"S08000015",2023-04-01,"Mental Health Grouping",181.252747252747,163.450549450549,0.901782466351401
"S08000015",2023-07-01,"Mental Health Grouping",175.304347826087,154.467391304348,0.881138392857143
"S08000015",2023-10-01,"Mental Health Grouping",172.478260869565,150.380434782609,0.871880514242501
