"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks","total_waits"
"Belfast",2021-06-01,2021,"Jun","Gynaecology",3459,1688,6274
"Belfast",2021-06-01,2021,"Jun","Haematology (Clinical)",37,18,247
"Belfast",2021-06-01,2021,"Jun","Infectious Diseases",134,119,158
"Belfast",2021-06-01,2021,"Jun","Learning Disability",0,0,16
"Belfast",2021-06-01,2021,"Jun","Medical Oncology",2,2,58
"Belfast",2021-06-01,2021,"Jun","Nephrology",98,28,377
"Belfast",2021-06-01,2021,"Jun","Neurology",5644,3940,6978
"Belfast",2021-06-01,2021,"Jun","Neurosurgery",703,383,1120
"Belfast",2021-06-01,2021,"Jun","Old Age Psychiatry",0,0,45
"Belfast",2021-06-01,2021,"Jun","Ophthalmology",14607,11062,19962
"Belfast",2021-06-01,2021,"Jun","Oral Surgery",85,61,389
"Belfast",2021-06-01,2021,"Jun","Orthodontics",188,90,304
"Belfast",2021-06-01,2021,"Jun","Paediatric Dentistry",389,243,687
"Belfast",2021-06-01,2021,"Jun","Paediatric Neurology",134,23,294
"Belfast",2021-06-01,2021,"Jun","Paediatric Surgery",1040,540,1700
"Belfast",2021-06-01,2021,"Jun","Paediatrics",6181,4282,8531
"Belfast",2021-06-01,2021,"Jun","Pain Management",1813,1345,2140
"Belfast",2021-06-01,2021,"Jun","Palliative Medicine",0,0,3
"Belfast",2021-06-01,2021,"Jun","Plastic Surgery",1429,1190,1713
"Belfast",2021-06-01,2021,"Jun","Radiology",72,47,124
"Belfast",2021-06-01,2021,"Jun","Rehabilitation",47,24,83
"Belfast",2021-06-01,2021,"Jun","Restorative Dentistry",1458,1138,1825
"Belfast",2021-06-01,2021,"Jun","Rheumatology",4634,4070,5276
"Belfast",2021-06-01,2021,"Jun","T & O Surgery",22359,16813,27276
"Belfast",2021-06-01,2021,"Jun","Thoracic Medicine",1237,697,2052
"Belfast",2021-06-01,2021,"Jun","Thoracic Surgery",300,250,443
"Belfast",2021-06-01,2021,"Jun","Urology",5406,4286,7531
"Belfast",2021-03-01,2021,"Mar","Cardiac Surgery",140,28,358
"Belfast",2021-03-01,2021,"Mar","Cardiology",1961,814,3792
"Belfast",2021-03-01,2021,"Mar","Chemical Pathology",5,4,7
"Belfast",2021-03-01,2021,"Mar","Clinical Genetics",134,0,475
"Belfast",2021-03-01,2021,"Mar","Clinical Oncology",0,0,208
"Belfast",2021-03-01,2021,"Mar","Dental Medicine Specialties",712,530,966
"Belfast",2021-03-01,2021,"Mar","Dermatology",5790,4038,7361
"Belfast",2021-03-01,2021,"Mar","ENT",13202,12012,14802
"Belfast",2021-03-01,2021,"Mar","Endocrinology",410,176,966
"Belfast",2021-03-01,2021,"Mar","Gastroenterology",4344,3062,6642
"Belfast",2021-03-01,2021,"Mar","General Medicine",3929,3509,4502
"Belfast",2021-03-01,2021,"Mar","General Surgery",11933,9312,15640
"Belfast",2021-03-01,2021,"Mar","Geriatric Medicine",89,15,483
"Belfast",2021-03-01,2021,"Mar","Gynaecology",4736,2527,7329
"Belfast",2021-03-01,2021,"Mar","Haematology (Clinical)",65,27,243
"Belfast",2021-03-01,2021,"Mar","Infectious Diseases",148,117,172
"Belfast",2021-03-01,2021,"Mar","Learning Disability",0,0,18
"Belfast",2021-03-01,2021,"Mar","Medical Oncology",4,2,58
"Belfast",2021-03-01,2021,"Mar","Nephrology",123,29,411
"Belfast",2021-03-01,2021,"Mar","Neurology",5294,3816,6661
"Belfast",2021-03-01,2021,"Mar","Neurosurgery",702,389,1155
"Belfast",2021-03-01,2021,"Mar","Old Age Psychiatry",2,0,48
"Belfast",2021-03-01,2021,"Mar","Ophthalmology",13799,11078,18077
"Belfast",2021-03-01,2021,"Mar","Oral Surgery",234,139,476
"Belfast",2021-03-01,2021,"Mar","Orthodontics",175,105,277
"Belfast",2021-03-01,2021,"Mar","Paediatric Dentistry",457,359,676
"Belfast",2021-03-01,2021,"Mar","Paediatric Neurology",150,42,279
"Belfast",2021-03-01,2021,"Mar","Paediatric Surgery",1066,551,1603
"Belfast",2021-03-01,2021,"Mar","Paediatrics",6174,4320,8157
"Belfast",2021-03-01,2021,"Mar","Pain Management",1859,1537,2183
"Belfast",2021-03-01,2021,"Mar","Palliative Medicine",0,0,3
"Belfast",2021-03-01,2021,"Mar","Plastic Surgery",1507,1300,1711
"Belfast",2021-03-01,2021,"Mar","Radiology",63,42,113
"Belfast",2021-03-01,2021,"Mar","Rehabilitation",32,21,41
"Belfast",2021-03-01,2021,"Mar","Restorative Dentistry",1543,1288,1818
"Belfast",2021-03-01,2021,"Mar","Rheumatology",4612,4108,5159
"Belfast",2021-03-01,2021,"Mar","T & O Surgery",21894,16672,26304
"Belfast",2021-03-01,2021,"Mar","Thoracic Medicine",1616,852,2471
"Belfast",2021-03-01,2021,"Mar","Thoracic Surgery",293,255,426
"Belfast",2021-03-01,2021,"Mar","Urology",5299,4241,7240
"Belfast",2021-09-01,2021,"Sep","Anaesthetics",0,0,1
"Belfast",2021-09-01,2021,"Sep","Cardiac Surgery",127,27,421
"Belfast",2021-09-01,2021,"Sep","Cardiology",2042,760,4056
"Belfast",2021-09-01,2021,"Sep","Chemical Pathology",5,3,8
"Belfast",2021-09-01,2021,"Sep","Clinical Genetics",7,0,305
"Belfast",2021-09-01,2021,"Sep","Clinical Oncology",0,0,141
"Belfast",2021-09-01,2021,"Sep","Dental Medicine Specialties",371,64,660
"Belfast",2021-09-01,2021,"Sep","Dermatology",6401,4403,8762
"Belfast",2021-09-01,2021,"Sep","ENT",11437,9805,13251
"Belfast",2021-09-01,2021,"Sep","Endocrinology",592,231,1210
"Belfast",2021-09-01,2021,"Sep","Gastroenterology",4701,3150,7201
"Belfast",2021-09-01,2021,"Sep","General Medicine",3812,3180,4358
"Belfast",2021-09-01,2021,"Sep","General Surgery",12641,9187,16686
"Belfast",2021-09-01,2021,"Sep","Geriatric Medicine",66,12,517
"Belfast",2021-09-01,2021,"Sep","Gynaecology",3653,1735,6647
"Belfast",2021-09-01,2021,"Sep","Haematology (Clinical)",33,16,183
"Belfast",2021-09-01,2021,"Sep","Infectious Diseases",102,85,137
"Belfast",2021-09-01,2021,"Sep","Learning Disability",0,0,13
"Belfast",2021-09-01,2021,"Sep","Medical Oncology",2,2,60
"Belfast",2021-09-01,2021,"Sep","Nephrology",107,25,396
"Belfast",2021-09-01,2021,"Sep","Neurology",5930,4265,7199
"Belfast",2021-09-01,2021,"Sep","Neurosurgery",724,394,1149
"Belfast",2021-09-01,2021,"Sep","Old Age Psychiatry",0,0,56
"Belfast",2021-09-01,2021,"Sep","Ophthalmology",14680,10717,20419
"Belfast",2021-09-01,2021,"Sep","Oral Surgery",42,35,395
"Belfast",2021-09-01,2021,"Sep","Orthodontics",207,67,312
"Belfast",2021-09-01,2021,"Sep","Paediatric Dentistry",241,94,492
"Belfast",2021-09-01,2021,"Sep","Paediatric Neurology",83,10,224
"Belfast",2021-09-01,2021,"Sep","Paediatric Surgery",1044,520,1703
"Belfast",2021-09-01,2021,"Sep","Paediatrics",6597,4454,8856
"Belfast",2021-09-01,2021,"Sep","Pain Management",1523,1040,1832
"Belfast",2021-09-01,2021,"Sep","Palliative Medicine",0,0,7
"Belfast",2021-09-01,2021,"Sep","Plastic Surgery",1436,1158,1745
"Belfast",2021-09-01,2021,"Sep","Radiology",48,39,95
"Belfast",2021-09-01,2021,"Sep","Rehabilitation",51,24,91
"Belfast",2021-09-01,2021,"Sep","Restorative Dentistry",1152,783,1497
"Belfast",2021-09-01,2021,"Sep","Rheumatology",4599,3997,5208
"Belfast",2021-09-01,2021,"Sep","T & O Surgery",22703,17055,27838
"Belfast",2021-09-01,2021,"Sep","Thoracic Medicine",1305,687,2158
"Belfast",2021-09-01,2021,"Sep","Thoracic Surgery",305,252,469
"Belfast",2021-09-01,2021,"Sep","Urology",5378,4249,7331
"Belfast",2022-12-01,2022,"Dec","Accident & Emergency",0,0,1
"Belfast",2022-12-01,2022,"Dec","Anaesthetics",0,0,1
"Belfast",2022-12-01,2022,"Dec","Cardiac Surgery",133,21,387
"Belfast",2022-12-01,2022,"Dec","Cardiology",3213,1839,5521
"Belfast",2022-12-01,2022,"Dec","Chemical Pathology",17,5,110
"Belfast",2022-12-01,2022,"Dec","Clinical Genetics",30,1,516
"Belfast",2022-12-01,2022,"Dec","Clinical Neuro-Physiology",68,28,97
"Belfast",2022-12-01,2022,"Dec","Clinical Oncology",0,0,274
"Belfast",2022-12-01,2022,"Dec","Dental Medicine Specialties",392,1,931
"Belfast",2022-12-01,2022,"Dec","Dermatology",7755,5490,9607
"Belfast",2022-12-01,2022,"Dec","ENT",10596,8570,13087
"Belfast",2022-12-01,2022,"Dec","Endocrinology",952,413,1565
"Belfast",2022-12-01,2022,"Dec","Gastroenterology",5062,3297,7509
"Belfast",2022-12-01,2022,"Dec","General Medicine",3251,2652,3623
"Belfast",2022-12-01,2022,"Dec","General Surgery",14731,10893,19196
"Belfast",2022-12-01,2022,"Dec","Geriatric Medicine",139,13,591
"Belfast",2022-12-01,2022,"Dec","Gynaecology",4134,1904,7179
"Belfast",2022-12-01,2022,"Dec","Haematology (Clinical)",30,0,270
"Belfast",2022-12-01,2022,"Dec","Infectious Diseases",33,16,59
"Belfast",2022-12-01,2022,"Dec","Learning Disability",0,0,29
"Belfast",2022-12-01,2022,"Dec","Medical Oncology",2,2,104
"Belfast",2022-12-01,2022,"Dec","Nephrology",76,19,334
"Belfast",2022-12-01,2022,"Dec","Neurology",6715,5233,7985
"Belfast",2022-12-01,2022,"Dec","Neurosurgery",930,489,1489
"Belfast",2022-12-01,2022,"Dec","Old Age Psychiatry",0,0,98
"Belfast",2022-12-01,2022,"Dec","Ophthalmology",16012,11414,22053
"Belfast",2022-12-01,2022,"Dec","Oral Surgery",109,31,563
"Belfast",2022-12-01,2022,"Dec","Orthodontics",218,109,337
"Belfast",2022-12-01,2022,"Dec","Paediatric Dentistry",248,74,522
"Belfast",2022-12-01,2022,"Dec","Paediatric Neurology",19,2,197
"Belfast",2022-12-01,2022,"Dec","Paediatric Surgery",851,360,1560
"Belfast",2022-12-01,2022,"Dec","Paediatrics",6462,3940,9153
"Belfast",2022-12-01,2022,"Dec","Pain Management",444,167,785
"Belfast",2022-12-01,2022,"Dec","Palliative Medicine",2,1,3
"Belfast",2022-12-01,2022,"Dec","Plastic Surgery",1481,1161,1759
"Belfast",2022-12-01,2022,"Dec","Radiology",42,38,80
"Belfast",2022-12-01,2022,"Dec","Rehabilitation",107,67,158
"Belfast",2022-12-01,2022,"Dec","Restorative Dentistry",611,325,1059
"Belfast",2022-12-01,2022,"Dec","Rheumatology",5325,4548,6128
"Belfast",2022-12-01,2022,"Dec","T & O Surgery",19099,13857,25326
"Belfast",2022-12-01,2022,"Dec","Thoracic Medicine",1906,722,3354
"Belfast",2022-12-01,2022,"Dec","Thoracic Surgery",295,265,459
"Belfast",2022-12-01,2022,"Dec","Urology",4988,3701,8457
"Belfast",2022-06-01,2022,"Jun","Cardiac Surgery",147,22,417
"Belfast",2022-06-01,2022,"Jun","Cardiology",2689,1397,4792
"Belfast",2022-06-01,2022,"Jun","Chemical Pathology",6,4,7
"Belfast",2022-06-01,2022,"Jun","Child & Adolescent Psychiatry",0,0,2
"Belfast",2022-06-01,2022,"Jun","Clinical Genetics",4,0,334
"Belfast",2022-06-01,2022,"Jun","Clinical Neuro-Physiology",42,26,72
"Belfast",2022-06-01,2022,"Jun","Clinical Oncology",0,0,219
"Belfast",2022-06-01,2022,"Jun","Dental Medicine Specialties",243,0,648
"Belfast",2022-06-01,2022,"Jun","Dermatology",6823,4498,8895
"Belfast",2022-06-01,2022,"Jun","ENT",11207,9121,13326
"Belfast",2022-06-01,2022,"Jun","Endocrinology",740,329,1485
"Belfast",2022-06-01,2022,"Jun","Gastroenterology",5269,3519,7603
"Belfast",2022-06-01,2022,"Jun","General Medicine",3416,2859,4113
"Belfast",2022-06-01,2022,"Jun","General Surgery",13657,10330,17886
"Belfast",2022-06-01,2022,"Jun","Geriatric Medicine",103,15,507
"Belfast",2022-06-01,2022,"Jun","Gynaecology",3712,1663,6846
"Belfast",2022-06-01,2022,"Jun","Haematology (Clinical)",45,3,313
"Belfast",2022-06-01,2022,"Jun","Infectious Diseases",68,40,92
"Belfast",2022-06-01,2022,"Jun","Learning Disability",2,0,26
"Belfast",2022-06-01,2022,"Jun","Medical Oncology",4,2,79
"Belfast",2022-06-01,2022,"Jun","Nephrology",131,37,407
"Belfast",2022-06-01,2022,"Jun","Neurology",6328,4895,7562
"Belfast",2022-06-01,2022,"Jun","Neurosurgery",731,431,1289
"Belfast",2022-06-01,2022,"Jun","Old Age Psychiatry",0,0,65
"Belfast",2022-06-01,2022,"Jun","Ophthalmology",15495,11724,21269
"Belfast",2022-06-01,2022,"Jun","Oral Surgery",80,33,504
"Belfast",2022-06-01,2022,"Jun","Orthodontics",229,97,316
"Belfast",2022-06-01,2022,"Jun","Paediatric Dentistry",173,36,446
"Belfast",2022-06-01,2022,"Jun","Paediatric Neurology",37,7,243
"Belfast",2022-06-01,2022,"Jun","Paediatric Surgery",1241,575,1877
"Belfast",2022-06-01,2022,"Jun","Paediatrics",6110,4092,9415
"Belfast",2022-06-01,2022,"Jun","Pain Management",234,162,615
"Belfast",2022-06-01,2022,"Jun","Palliative Medicine",2,0,11
"Belfast",2022-06-01,2022,"Jun","Plastic Surgery",1428,1113,1691
"Belfast",2022-06-01,2022,"Jun","Radiology",46,37,99
"Belfast",2022-06-01,2022,"Jun","Rehabilitation",75,54,144
"Belfast",2022-06-01,2022,"Jun","Restorative Dentistry",728,525,1105
"Belfast",2022-06-01,2022,"Jun","Rheumatology",4872,4343,5675
"Belfast",2022-06-01,2022,"Jun","T & O Surgery",20746,15141,26503
"Belfast",2022-06-01,2022,"Jun","Thoracic Medicine",1432,743,2579
"Belfast",2022-06-01,2022,"Jun","Thoracic Surgery",314,266,464
"Belfast",2022-06-01,2022,"Jun","Urology",5220,4285,7402
"Belfast",2022-03-01,2022,"Mar","Accident & Emergency",0,0,1
"Belfast",2022-03-01,2022,"Mar","Anaesthetics",0,0,1
"Belfast",2022-03-01,2022,"Mar","Cardiac Surgery",147,24,445
"Belfast",2022-03-01,2022,"Mar","Cardiology",2472,1130,4520
"Belfast",2022-03-01,2022,"Mar","Chemical Pathology",6,5,7
"Belfast",2022-03-01,2022,"Mar","Clinical Genetics",1,0,339
"Belfast",2022-03-01,2022,"Mar","Clinical Neuro-Physiology",58,36,78
"Belfast",2022-03-01,2022,"Mar","Clinical Oncology",2,0,250
"Belfast",2022-03-01,2022,"Mar","Dental Medicine Specialties",308,2,675
"Belfast",2022-03-01,2022,"Mar","Dermatology",6517,3941,8227
"Belfast",2022-03-01,2022,"Mar","ENT",11153,9053,13091
"Belfast",2022-03-01,2022,"Mar","Endocrinology",698,248,1408
"Belfast",2022-03-01,2022,"Mar","Gastroenterology",5151,3358,7630
"Belfast",2022-03-01,2022,"Mar","General Medicine",3527,2960,4128
"Belfast",2022-03-01,2022,"Mar","General Surgery",13290,9659,17129
"Belfast",2022-03-01,2022,"Mar","Geriatric Medicine",91,12,521
"Belfast",2022-03-01,2022,"Mar","Gynaecology",3996,1682,6748
"Belfast",2022-03-01,2022,"Mar","Haematology (Clinical)",28,8,254
"Belfast",2022-03-01,2022,"Mar","Infectious Diseases",76,53,119
"Belfast",2022-03-01,2022,"Mar","Learning Disability",0,0,21
"Belfast",2022-03-01,2022,"Mar","Medical Oncology",4,2,70
"Belfast",2022-03-01,2022,"Mar","Nephrology",113,30,348
"Belfast",2022-03-01,2022,"Mar","Neurology",6150,4542,7329
"Belfast",2022-03-01,2022,"Mar","Neurosurgery",697,397,1181
"Belfast",2022-03-01,2022,"Mar","Old Age Psychiatry",0,0,71
"Belfast",2022-03-01,2022,"Mar","Ophthalmology",15304,11235,20855
"Belfast",2022-03-01,2022,"Mar","Oral Surgery",59,31,416
"Belfast",2022-03-01,2022,"Mar","Orthodontics",242,75,338
"Belfast",2022-03-01,2022,"Mar","Paediatric Dentistry",145,29,394
"Belfast",2022-03-01,2022,"Mar","Paediatric Neurology",67,6,268
"Belfast",2022-03-01,2022,"Mar","Paediatric Surgery",1185,514,1801
"Belfast",2022-03-01,2022,"Mar","Paediatrics",7871,5085,10742
"Belfast",2022-03-01,2022,"Mar","Pain Management",364,167,718
"Belfast",2022-03-01,2022,"Mar","Palliative Medicine",2,0,6
"Belfast",2022-03-01,2022,"Mar","Plastic Surgery",1441,1088,1724
"Belfast",2022-03-01,2022,"Mar","Radiology",42,34,82
"Belfast",2022-03-01,2022,"Mar","Rehabilitation",77,51,138
"Belfast",2022-03-01,2022,"Mar","Restorative Dentistry",812,549,1186
"Belfast",2022-03-01,2022,"Mar","Rheumatology",4828,4199,5424
"Belfast",2022-03-01,2022,"Mar","T & O Surgery",20885,14973,26372
"Belfast",2022-03-01,2022,"Mar","Thoracic Medicine",1347,766,2295
"Belfast",2022-03-01,2022,"Mar","Thoracic Surgery",320,274,468
"Belfast",2022-03-01,2022,"Mar","Urology",5364,4346,7231
"Belfast",2022-09-01,2022,"Sep","Anaesthetics",0,0,1
"Belfast",2022-09-01,2022,"Sep","Cardiac Surgery",165,12,451
"Belfast",2022-09-01,2022,"Sep","Cardiology",2972,1684,5208
"Belfast",2022-09-01,2022,"Sep","Chemical Pathology",10,5,104
"Belfast",2022-09-01,2022,"Sep","Clinical Genetics",10,1,441
"Belfast",2022-09-01,2022,"Sep","Clinical Neuro-Physiology",45,23,79
"Belfast",2022-09-01,2022,"Sep","Clinical Oncology",0,0,227
"Belfast",2022-09-01,2022,"Sep","Dental Medicine Specialties",261,0,771
"Belfast",2022-09-01,2022,"Sep","Dermatology",7327,5098,9600
"Belfast",2022-09-01,2022,"Sep","ENT",11100,9032,13352
"Belfast",2022-09-01,2022,"Sep","Endocrinology",818,331,1521
"Belfast",2022-09-01,2022,"Sep","Gastroenterology",5111,3325,7594
"Belfast",2022-09-01,2022,"Sep","General Medicine",3232,2609,3685
"Belfast",2022-09-01,2022,"Sep","General Surgery",14394,10807,18701
"Belfast",2022-09-01,2022,"Sep","Geriatric Medicine",122,21,595
"Belfast",2022-09-01,2022,"Sep","Gynaecology",3920,1822,7138
"Belfast",2022-09-01,2022,"Sep","Haematology (Clinical)",66,3,342
"Belfast",2022-09-01,2022,"Sep","Infectious Diseases",35,13,58
"Belfast",2022-09-01,2022,"Sep","Learning Disability",0,0,29
"Belfast",2022-09-01,2022,"Sep","Medical Oncology",2,1,81
"Belfast",2022-09-01,2022,"Sep","Nephrology",91,31,329
"Belfast",2022-09-01,2022,"Sep","Neurology",6608,5157,7867
"Belfast",2022-09-01,2022,"Sep","Neurosurgery",876,500,1432
"Belfast",2022-09-01,2022,"Sep","Old Age Psychiatry",5,0,76
"Belfast",2022-09-01,2022,"Sep","Ophthalmology",16056,11923,22383
"Belfast",2022-09-01,2022,"Sep","Oral Surgery",127,36,556
"Belfast",2022-09-01,2022,"Sep","Orthodontics",240,122,331
"Belfast",2022-09-01,2022,"Sep","Paediatric Dentistry",231,53,502
"Belfast",2022-09-01,2022,"Sep","Paediatric Neurology",19,4,250
"Belfast",2022-09-01,2022,"Sep","Paediatric Surgery",1102,484,1804
"Belfast",2022-09-01,2022,"Sep","Paediatrics",6384,3965,9182
"Belfast",2022-09-01,2022,"Sep","Pain Management",350,167,719
"Belfast",2022-09-01,2022,"Sep","Palliative Medicine",3,1,6
"Belfast",2022-09-01,2022,"Sep","Plastic Surgery",1436,1128,1717
"Belfast",2022-09-01,2022,"Sep","Radiology",44,37,96
"Belfast",2022-09-01,2022,"Sep","Rehabilitation",91,61,153
"Belfast",2022-09-01,2022,"Sep","Restorative Dentistry",626,367,1075
"Belfast",2022-09-01,2022,"Sep","Rheumatology",5079,4383,5857
"Belfast",2022-09-01,2022,"Sep","T & O Surgery",20278,14655,26299
"Belfast",2022-09-01,2022,"Sep","Thoracic Medicine",1669,745,3142
"Belfast",2022-09-01,2022,"Sep","Thoracic Surgery",299,262,473
"Belfast",2022-09-01,2022,"Sep","Urology",5297,4236,8658
"Belfast",2023-12-01,2023,"Dec","Cardiac Surgery",56,8,277
"Belfast",2023-12-01,2023,"Dec","Cardiology",3697,2134,5651
"Belfast",2023-12-01,2023,"Dec","Chemical Pathology",19,5,69
"Belfast",2023-12-01,2023,"Dec","Clinical Genetics",180,3,616
"Belfast",2023-12-01,2023,"Dec","Clinical Neuro-Physiology",50,18,77
"Belfast",2023-12-01,2023,"Dec","Clinical Oncology",0,0,322
"Belfast",2023-12-01,2023,"Dec","Dental Medicine Specialties",950,439,1458
"Belfast",2023-12-01,2023,"Dec","Dermatology",8280,6023,10929
"Belfast",2023-12-01,2023,"Dec","ENT",8691,6734,10682
"Belfast",2023-12-01,2023,"Dec","Endocrinology",1466,822,2165
"Belfast",2023-12-01,2023,"Dec","Gastroenterology",4953,3012,7646
"Belfast",2023-12-01,2023,"Dec","General Medicine",3092,2411,3624
"Belfast",2023-12-01,2023,"Dec","General Surgery",14641,10900,18823
"Belfast",2023-12-01,2023,"Dec","Geriatric Medicine",146,6,813
"Belfast",2023-12-01,2023,"Dec","Gynaecology",4539,1873,7641
"Belfast",2023-12-01,2023,"Dec","Haematology (Clinical)",29,1,255
"Belfast",2023-12-01,2023,"Dec","Infectious Diseases",39,25,70
"Belfast",2023-12-01,2023,"Dec","Learning Disability",0,0,23
"Belfast",2023-12-01,2023,"Dec","Medical Oncology",1,0,105
"Belfast",2023-12-01,2023,"Dec","Nephrology",43,8,298
"Belfast",2023-12-01,2023,"Dec","Neurology",6564,5137,7801
"Belfast",2023-12-01,2023,"Dec","Neurosurgery",1157,668,1798
"Belfast",2023-12-01,2023,"Dec","Obstetrics",3,1,3
"Belfast",2023-12-01,2023,"Dec","Old Age Psychiatry",20,0,110
"Belfast",2023-12-01,2023,"Dec","Ophthalmology",17636,12048,23529
"Belfast",2023-12-01,2023,"Dec","Oral Surgery",20,7,415
"Belfast",2023-12-01,2023,"Dec","Orthodontics",236,93,334
"Belfast",2023-12-01,2023,"Dec","Paediatric Dentistry",391,89,676
"Belfast",2023-12-01,2023,"Dec","Paediatric Neurology",15,4,183
"Belfast",2023-12-01,2023,"Dec","Paediatric Surgery",476,300,891
"Belfast",2023-12-01,2023,"Dec","Paediatrics",7921,5085,10373
"Belfast",2023-12-01,2023,"Dec","Pain Management",406,111,766
"Belfast",2023-12-01,2023,"Dec","Palliative Medicine",0,0,1
"Belfast",2023-12-01,2023,"Dec","Plastic Surgery",1227,892,1460
"Belfast",2023-12-01,2023,"Dec","Radiology",37,32,78
"Belfast",2023-12-01,2023,"Dec","Rehabilitation",92,46,164
"Belfast",2023-12-01,2023,"Dec","Restorative Dentistry",431,166,903
"Belfast",2023-12-01,2023,"Dec","Rheumatology",4744,4092,5262
"Belfast",2023-12-01,2023,"Dec","T & O Surgery",17059,10856,23502
"Belfast",2023-12-01,2023,"Dec","Thoracic Medicine",1831,797,3075
"Belfast",2023-12-01,2023,"Dec","Thoracic Surgery",261,222,412
"Belfast",2023-12-01,2023,"Dec","Urology",4537,3243,6510
"Belfast",2023-06-01,2023,"Jun","Anaesthetics",0,0,1
"Belfast",2023-06-01,2023,"Jun","Cardiac Surgery",98,11,332
"Belfast",2023-06-01,2023,"Jun","Cardiology",3171,1863,5604
"Belfast",2023-06-01,2023,"Jun","Chemical Pathology",12,6,70
"Belfast",2023-06-01,2023,"Jun","Clinical Genetics",127,0,626
"Belfast",2023-06-01,2023,"Jun","Clinical Neuro-Physiology",44,14,72
"Belfast",2023-06-01,2023,"Jun","Clinical Oncology",0,0,259
"Belfast",2023-06-01,2023,"Jun","Dental Medicine Specialties",682,183,1204
"Belfast",2023-06-01,2023,"Jun","Dermatology",8038,5795,10662
"Belfast",2023-06-01,2023,"Jun","ENT",9501,7522,11672
"Belfast",2023-06-01,2023,"Jun","Endocrinology",1040,550,1763
"Belfast",2023-06-01,2023,"Jun","Gastroenterology",5453,3550,8000
"Belfast",2023-06-01,2023,"Jun","General Medicine",3007,2476,3451
"Belfast",2023-06-01,2023,"Jun","General Surgery",15656,11774,20443
"Belfast",2023-06-01,2023,"Jun","Geriatric Medicine",77,10,675
"Belfast",2023-06-01,2023,"Jun","Gynaecology",3896,1600,7308
"Belfast",2023-06-01,2023,"Jun","Haematology (Clinical)",25,1,264
"Belfast",2023-06-01,2023,"Jun","Infectious Diseases",32,16,67
"Belfast",2023-06-01,2023,"Jun","Learning Disability",4,0,35
"Belfast",2023-06-01,2023,"Jun","Medical Oncology",0,0,116
"Belfast",2023-06-01,2023,"Jun","Nephrology",61,17,359
"Belfast",2023-06-01,2023,"Jun","Neurology",6827,5381,8078
