"date","hospital_code","hospital_name","specialism","daily_beds_available","daily_beds_occupied","beds_occupancy_rate"
"Jun-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",15,14.8,98.6667
"Jul-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",16,15.35,95.9375
"Aug-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",16,15.07,94.1875
"Sep-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",12,11.61,96.75
"Oct-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",14,13.16,94
"Nov-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",16,15.04,94
"Dec-22","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",15,14.52,96.8
"Jan-23","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",17,16.43,96.6471
"Feb-23","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",15,14.81,98.7333
"Mar-23","7A7BT","Breconshire War Memorial Hospital","geriatric_medicine",16,15.1,94.375
"Jan-21","7A7BT","Breconshire War Memorial Hospital","maternity",1,0.03,3
"Feb-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"Mar-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.03,1.5
"Apr-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"May-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.03,1.5
"Jun-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.1,5
"Jul-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.1,5
"Aug-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.06,3
"Sep-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.13,6.5
"Oct-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.06,3
"Nov-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.1,5
"Dec-21","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.06,3
"Jan-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.03,1.5
"Feb-22","7A7BT","Breconshire War Memorial Hospital","maternity",1,0.07,7
"Mar-22","7A7BT","Breconshire War Memorial Hospital","maternity",1,0.03,3
"Apr-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"May-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"Jun-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"Jul-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.06,3
"Aug-22","7A7BT","Breconshire War Memorial Hospital","maternity",1,0.03,3
"Sep-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.03,1.5
"Oct-22","7A7BT","Breconshire War Memorial Hospital","maternity",1,0,0
"Nov-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0.04,2
"Dec-22","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"Feb-23","7A7BT","Breconshire War Memorial Hospital","maternity",2,0,0
"Mar-23","7A7BT","Breconshire War Memorial Hospital","maternity",1,0.07,7
"Jan-21","7A7BT","Breconshire War Memorial Hospital","medical_acute",2,1.58,79
"Feb-21","7A7BT","Breconshire War Memorial Hospital","medical_acute",2,1.39,69.5
"Sep-21","7A7BT","Breconshire War Memorial Hospital","mental_illness",3,0,0
"Oct-21","7A7BT","Breconshire War Memorial Hospital","mental_illness",8,7.32,91.5
"Nov-21","7A7BT","Breconshire War Memorial Hospital","mental_illness",7,5.67,81
"Dec-21","7A7BT","Breconshire War Memorial Hospital","mental_illness",10,8.03,80.3
"Jan-22","7A7BT","Breconshire War Memorial Hospital","mental_illness",10,9.23,92.3
"Feb-22","7A7BT","Breconshire War Memorial Hospital","mental_illness",10,9.29,92.9
"Mar-22","7A7BT","Breconshire War Memorial Hospital","mental_illness",10,6.42,64.2
"Jan-23","7A7BT","Breconshire War Memorial Hospital","mental_illness",2,2.5,125
"Jan-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.29,94.9286
"Feb-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.71,97.9286
"Mar-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,12.81,91.5
"Apr-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.3,95
"May-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.23,94.5
"Jun-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",15,13.67,91.1333
"Jul-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",12,11.71,97.5833
"Aug-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",12,10.71,89.25
"Sep-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",12,11.3,94.1667
"Oct-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",15,12.61,84.0667
"Nov-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",15,13.4,89.3333
"Dec-21","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.13,93.7857
"Jan-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.68,97.7143
"Feb-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.11,93.6429
"Mar-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,11.58,82.7143
"Apr-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.06,93.2857
"May-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.45,96.0714
"Jun-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,11.63,83.0714
"Jul-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.74,98.1429
"Aug-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.93,99.5
"Sep-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",15,13.58,90.5333
"Oct-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",16,15.03,93.9375
"Nov-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",16,14.68,91.75
"Dec-22","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,10.71,76.5
"Jan-23","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,10.8,77.1429
"Feb-23","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.1,93.5714
"Mar-23","7A7BQ","Bro Ddyfi Community Hospital","all_specialties",14,13.13,93.7857
"Jan-21","7A7BQ","Bro Ddyfi Community Hospital","maternity",0.5,0.03,6
"Jan-21","7A2AJ","Bronglais General Hospital","all_specialties",155.000001,105.000001,67.7419
"Feb-21","7A2AJ","Bronglais General Hospital","all_specialties",155.000001,117.179998,75.6
"Mar-21","7A2AJ","Bronglais General Hospital","all_specialties",155,126.580001,81.6645
"Apr-21","7A2AJ","Bronglais General Hospital","all_specialties",155.000001,115.999999,74.8387
"May-21","7A2AJ","Bronglais General Hospital","all_specialties",161,118.130001,73.3727
"Jun-21","7A2AJ","Bronglais General Hospital","all_specialties",160.999998,121.229998,75.2981
"Jul-21","7A2AJ","Bronglais General Hospital","all_specialties",160.999998,115.870001,71.9689
"Aug-21","7A2AJ","Bronglais General Hospital","all_specialties",160.999999,124.809999,77.5217
"Sep-21","7A2AJ","Bronglais General Hospital","all_specialties",161.000001,124.130001,77.0994
"Oct-21","7A2AJ","Bronglais General Hospital","all_specialties",161,126.940001,78.8447
"Nov-21","7A2AJ","Bronglais General Hospital","all_specialties",161,131.33,81.5714
"Dec-21","7A2AJ","Bronglais General Hospital","all_specialties",160.999999,132.449999,82.2671
"Jan-22","7A2AJ","Bronglais General Hospital","all_specialties",160.999998,121.320001,75.354
"Feb-22","7A2AJ","Bronglais General Hospital","all_specialties",160.999998,113.929998,70.764
"Mar-22","7A2AJ","Bronglais General Hospital","all_specialties",161,122.519999,76.0994
"Apr-22","7A2AJ","Bronglais General Hospital","all_specialties",165,128.29,77.7515
"May-22","7A2AJ","Bronglais General Hospital","all_specialties",165,136.84,82.9333
"Jun-22","7A2AJ","Bronglais General Hospital","all_specialties",165,130.1,78.8485
"Jul-22","7A2AJ","Bronglais General Hospital","all_specialties",162,129.77,80.1049
"Aug-22","7A2AJ","Bronglais General Hospital","all_specialties",157,131.87,83.9936
"Sep-22","7A2AJ","Bronglais General Hospital","all_specialties",157,133.42,84.9809
"Oct-22","7A2AJ","Bronglais General Hospital","all_specialties",157,134.39,85.5987
"Nov-22","7A2AJ","Bronglais General Hospital","all_specialties",157,131.32,83.6433
"Dec-22","7A2AJ","Bronglais General Hospital","all_specialties",157,134.39,85.5987
"Jan-23","7A2AJ","Bronglais General Hospital","all_specialties",165,123.53,74.8667
"Feb-23","7A2AJ","Bronglais General Hospital","all_specialties",165,127.97,77.5576
"Mar-23","7A2AJ","Bronglais General Hospital","all_specialties",165,128.67,77.9818
"Jan-21","7A2AJ","Bronglais General Hospital","maternity",13,1.9,14.6154
"Feb-21","7A2AJ","Bronglais General Hospital","maternity",13,3.15,24.2308
"Mar-21","7A2AJ","Bronglais General Hospital","maternity",13,2.52,19.3846
"Apr-21","7A2AJ","Bronglais General Hospital","maternity",13,1.73,13.3077
"May-21","7A2AJ","Bronglais General Hospital","maternity",13,2.58,19.8462
"Jun-21","7A2AJ","Bronglais General Hospital","maternity",13,2.6,20
"Jul-21","7A2AJ","Bronglais General Hospital","maternity",13,2.44,18.7692
"Aug-21","7A2AJ","Bronglais General Hospital","maternity",13,3.03,23.3077
"Sep-21","7A2AJ","Bronglais General Hospital","maternity",13,3.27,25.1538
"Oct-21","7A2AJ","Bronglais General Hospital","maternity",13,3.19,24.5385
"Nov-21","7A2AJ","Bronglais General Hospital","maternity",13,2.93,22.5385
"Dec-21","7A2AJ","Bronglais General Hospital","maternity",13,2.29,17.6154
"Jan-22","7A2AJ","Bronglais General Hospital","maternity",13,2.32,17.8462
"Feb-22","7A2AJ","Bronglais General Hospital","maternity",13,1.68,12.9231
"Mar-22","7A2AJ","Bronglais General Hospital","maternity",13,2.49,19.1538
"Apr-22","7A2AJ","Bronglais General Hospital","maternity",13,2.55,19.6154
"May-22","7A2AJ","Bronglais General Hospital","maternity",13,2.32,17.8462
"Jun-22","7A2AJ","Bronglais General Hospital","maternity",13,2.37,18.2308
"Jul-22","7A2AJ","Bronglais General Hospital","maternity",13,2.58,19.8462
"Aug-22","7A2AJ","Bronglais General Hospital","maternity",13,2,15.3846
"Sep-22","7A2AJ","Bronglais General Hospital","maternity",13,2.07,15.9231
"Oct-22","7A2AJ","Bronglais General Hospital","maternity",13,1.93,14.8462
"Nov-22","7A2AJ","Bronglais General Hospital","maternity",13,2.28,17.5385
"Dec-22","7A2AJ","Bronglais General Hospital","maternity",13,1.93,14.8462
"Jan-23","7A2AJ","Bronglais General Hospital","maternity",13,2.44,18.7692
"Feb-23","7A2AJ","Bronglais General Hospital","maternity",13,2.09,16.0769
"Mar-23","7A2AJ","Bronglais General Hospital","maternity",13,1.57,12.0769
"Jan-21","7A2AJ","Bronglais General Hospital","medical_acute",95.000001,75.030001,78.9789
"Feb-21","7A2AJ","Bronglais General Hospital","medical_acute",95.000001,75.809998,79.8
"Mar-21","7A2AJ","Bronglais General Hospital","medical_acute",95,82.74,87.0947
"Apr-21","7A2AJ","Bronglais General Hospital","medical_acute",95.000001,79.939999,84.1474
"May-21","7A2AJ","Bronglais General Hospital","medical_acute",102,84.4,82.7451
"Jun-21","7A2AJ","Bronglais General Hospital","medical_acute",100.999998,86.189998,85.3366
"Jul-21","7A2AJ","Bronglais General Hospital","medical_acute",100.999999,83.270001,82.4455
"Aug-21","7A2AJ","Bronglais General Hospital","medical_acute",100.999998,87.069998,86.2079
"Sep-21","7A2AJ","Bronglais General Hospital","medical_acute",101.000002,84.330001,83.495
"Oct-21","7A2AJ","Bronglais General Hospital","medical_acute",101,84.840001,84
"Nov-21","7A2AJ","Bronglais General Hospital","medical_acute",101,83.36,82.5347
"Dec-21","7A2AJ","Bronglais General Hospital","medical_acute",100.999999,86.869999,86.0099
"Jan-22","7A2AJ","Bronglais General Hospital","medical_acute",100.999998,84.870002,84.0297
"Feb-22","7A2AJ","Bronglais General Hospital","medical_acute",100.999999,81.999998,81.1881
"Mar-22","7A2AJ","Bronglais General Hospital","medical_acute",100.999999,81.859999,81.0495
"Apr-22","7A2AJ","Bronglais General Hospital","medical_acute",103,83.87,81.4272
"May-22","7A2AJ","Bronglais General Hospital","medical_acute",103,86.94,84.4078
"Jun-22","7A2AJ","Bronglais General Hospital","medical_acute",103,84.56,82.0971
"Jul-22","7A2AJ","Bronglais General Hospital","medical_acute",103,83.1,80.6796
"Aug-22","7A2AJ","Bronglais General Hospital","medical_acute",98,87.43,89.2143
"Sep-22","7A2AJ","Bronglais General Hospital","medical_acute",98,85.35,87.0918
"Oct-22","7A2AJ","Bronglais General Hospital","medical_acute",97.9,88.55,90.4494
"Nov-22","7A2AJ","Bronglais General Hospital","medical_acute",98,83.66,85.3673
"Dec-22","7A2AJ","Bronglais General Hospital","medical_acute",97.9,88.55,90.4494
"Jan-23","7A2AJ","Bronglais General Hospital","medical_acute",103,82.57,80.165
"Feb-23","7A2AJ","Bronglais General Hospital","medical_acute",103,83.24,80.8155
"Mar-23","7A2AJ","Bronglais General Hospital","medical_acute",103,85.5,83.0097
"Jan-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,27.49,68.725
"Feb-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,37.01,92.525
"Mar-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,40,100
"Apr-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,33.5,83.75
"May-21","7A2AJ","Bronglais General Hospital","surgical_acute",39,30.120001,77.2308
"Jun-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,30,75
"Jul-21","7A2AJ","Bronglais General Hospital","surgical_acute",39.999999,29.13,72.825
"Aug-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,33.610001,84.025
"Sep-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,34.629999,86.575
"Oct-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,37.780001,94.45
"Nov-21","7A2AJ","Bronglais General Hospital","surgical_acute",39.999999,39.2,98
"Dec-21","7A2AJ","Bronglais General Hospital","surgical_acute",40,36.42,91.05
"Jan-22","7A2AJ","Bronglais General Hospital","surgical_acute",40,33.07,82.675
"Feb-22","7A2AJ","Bronglais General Hospital","surgical_acute",39.999999,27.89,69.725
"Mar-22","7A2AJ","Bronglais General Hospital","surgical_acute",40.000001,36.779999,91.95
"Apr-22","7A2AJ","Bronglais General Hospital","surgical_acute",42,38.77,92.3095
"May-22","7A2AJ","Bronglais General Hospital","surgical_acute",42,40.93,97.4524
"Jun-22","7A2AJ","Bronglais General Hospital","surgical_acute",42,41.9,99.7619
"Jul-22","7A2AJ","Bronglais General Hospital","surgical_acute",46,44.09,95.8478
"Aug-22","7A2AJ","Bronglais General Hospital","surgical_acute",46,42.44,92.2609
"Sep-22","7A2AJ","Bronglais General Hospital","surgical_acute",45.45,45.45,100
"Oct-22","7A2AJ","Bronglais General Hospital","surgical_acute",45.29,43.1,95.1645
"Nov-22","7A2AJ","Bronglais General Hospital","surgical_acute",44.39,43.77,98.6033
"Dec-22","7A2AJ","Bronglais General Hospital","surgical_acute",45.29,43.1,95.1645
"Jan-23","7A2AJ","Bronglais General Hospital","surgical_acute",42,37.42,89.0952
"Feb-23","7A2AJ","Bronglais General Hospital","surgical_acute",42,41.25,98.2143
"Mar-23","7A2AJ","Bronglais General Hospital","surgical_acute",42,38.79,92.3571
"Jan-22","7A7EH","Bronllys Hospital","all_specialties",41,28.649999,69.878
"Jan-21","7A7EH","Bronllys Hospital","all_specialties",41,25.16,61.3659
"Feb-21","7A7EH","Bronllys Hospital","all_specialties",41,24.42,59.561
"Mar-21","7A7EH","Bronllys Hospital","all_specialties",41,24.419999,59.561
"Apr-21","7A7EH","Bronllys Hospital","all_specialties",41,27.070001,66.0244
"May-21","7A7EH","Bronllys Hospital","all_specialties",41,30.58,74.5854
"Jun-21","7A7EH","Bronllys Hospital","all_specialties",41,30.13,73.4878
"Jul-21","7A7EH","Bronllys Hospital","all_specialties",41,28.550001,69.6341
"Aug-21","7A7EH","Bronllys Hospital","all_specialties",41,28.68,69.9512
"Sep-21","7A7EH","Bronllys Hospital","all_specialties",41,28.49,69.4878
"Oct-21","7A7EH","Bronllys Hospital","all_specialties",41,30.19,73.6341
"Nov-21","7A7EH","Bronllys Hospital","all_specialties",41,28.96,70.6341
"Dec-21","7A7EH","Bronllys Hospital","all_specialties",41,29.38,71.6585
"Feb-22","7A7EH","Bronllys Hospital","all_specialties",41,28.75,70.122
"Mar-22","7A7EH","Bronllys Hospital","all_specialties",42,29.68,70.6667
"Apr-22","7A7EH","Bronllys Hospital","all_specialties",42,32.2,76.6667
"May-22","7A7EH","Bronllys Hospital","all_specialties",42,30.91,73.5952
"Jun-22","7A7EH","Bronllys Hospital","all_specialties",44,30.66,69.6818
"Jul-22","7A7EH","Bronllys Hospital","all_specialties",44,31.26,71.0455
"Aug-22","7A7EH","Bronllys Hospital","all_specialties",44,31,70.4545
"Sep-22","7A7EH","Bronllys Hospital","all_specialties",44,29.75,67.6136
"Oct-22","7A7EH","Bronllys Hospital","all_specialties",44,30.97,70.3864
"Nov-22","7A7EH","Bronllys Hospital","all_specialties",44,31.11,70.7045
"Dec-22","7A7EH","Bronllys Hospital","all_specialties",44,29.93,68.0227
"Jan-23","7A7EH","Bronllys Hospital","all_specialties",42,26.26,62.5238
"Feb-23","7A7EH","Bronllys Hospital","all_specialties",42,28.8,68.5714
"Mar-23","7A7EH","Bronllys Hospital","all_specialties",42,28.56,68
"Jan-22","7A7EH","Bronllys Hospital","geriatric_medicine",1,0.23,23
"Sep-21","7A7EH","Bronllys Hospital","medical_acute",1,0.03,3
"Apr-22","7A7EH","Bronllys Hospital","medical_acute",1,1,100
"May-22","7A7EH","Bronllys Hospital","medical_acute",1,0.55,55
"Mar-23","7A7EH","Bronllys Hospital","medical_acute",1,0.23,23
"Jan-22","7A7EH","Bronllys Hospital","mental_illness",16,13.19,82.4375
"Jan-21","7A7EH","Bronllys Hospital","mental_illness",16,10.58,66.125
"Feb-21","7A7EH","Bronllys Hospital","mental_illness",16,9.46,59.125
"Mar-21","7A7EH","Bronllys Hospital","mental_illness",16,9.94,62.125
"Apr-21","7A7EH","Bronllys Hospital","mental_illness",16,11.27,70.4375
"May-21","7A7EH","Bronllys Hospital","mental_illness",16,13.26,82.875
"Jun-21","7A7EH","Bronllys Hospital","mental_illness",15,12.2,81.3333
"Jul-21","7A7EH","Bronllys Hospital","mental_illness",16,12.52,78.25
"Aug-21","7A7EH","Bronllys Hospital","mental_illness",16,13,81.25
"Sep-21","7A7EH","Bronllys Hospital","mental_illness",16,12.93,80.8125
"Oct-21","7A7EH","Bronllys Hospital","mental_illness",16,14.61,91.3125
"Nov-21","7A7EH","Bronllys Hospital","mental_illness",16,13.33,83.3125
"Dec-21","7A7EH","Bronllys Hospital","mental_illness",16,13.61,85.0625
"Feb-22","7A7EH","Bronllys Hospital","mental_illness",16,13.11,81.9375
"Mar-22","7A7EH","Bronllys Hospital","mental_illness",16,13.16,82.25
"Apr-22","7A7EH","Bronllys Hospital","mental_illness",15,14.81,98.7333
"May-22","7A7EH","Bronllys Hospital","mental_illness",16,14.13,88.3125
"Jun-22","7A7EH","Bronllys Hospital","mental_illness",18,14.63,81.2778
"Jul-22","7A7EH","Bronllys Hospital","mental_illness",18,14.58,81
"Aug-22","7A7EH","Bronllys Hospital","mental_illness",18,14.57,80.9444
"Sep-22","7A7EH","Bronllys Hospital","mental_illness",18,12.52,69.5556
"Oct-22","7A7EH","Bronllys Hospital","mental_illness",18,13.97,77.6111
"Nov-22","7A7EH","Bronllys Hospital","mental_illness",18,14.04,78
"Dec-22","7A7EH","Bronllys Hospital","mental_illness",18,13.16,73.1111
"Jan-23","7A7EH","Bronllys Hospital","mental_illness",16,10.33,64.5625
"Feb-23","7A7EH","Bronllys Hospital","mental_illness",16,11.35,70.9375
"Mar-23","7A7EH","Bronllys Hospital","mental_illness",16,12.23,76.4375
"Jan-22","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Jan-21","7A7EH","Bronllys Hospital","surgical_acute",7,0,0
"Feb-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Mar-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Apr-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"May-21","7A7EH","Bronllys Hospital","surgical_acute",7,0,0
"Jun-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Jul-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Aug-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Sep-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Oct-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Nov-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Dec-21","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Feb-22","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Mar-22","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
"Apr-22","7A7EH","Bronllys Hospital","surgical_acute",8,0,0
