"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"East of England",2020-01-01,2020,"Jan","Cardiothoracic Surgery",488,0
"East of England",2020-01-01,2020,"Jan","Dermatology",9340,4
"East of England",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",9174,37
"East of England",2020-01-01,2020,"Jan","Gastroenterology",5122,10
"East of England",2020-01-01,2020,"Jan","General Medicine",963,6
"East of England",2020-01-01,2020,"Jan","General Surgery",12352,94
"East of England",2020-01-01,2020,"Jan","Geriatric Medicine",119,0
"East of England",2020-01-01,2020,"Jan","Gynaecology",9159,47
"East of England",2020-01-01,2020,"Jan","Neurology",3654,6
"East of England",2020-01-01,2020,"Jan","Neurosurgery",228,0
"East of England",2020-01-01,2020,"Jan","Ophthalmology",15105,108
"East of England",2020-01-01,2020,"Jan","Oral Surgery",7771,46
"East of England",2020-01-01,2020,"Jan","Other",17735,45
"East of England",2020-01-01,2020,"Jan","Plastic Surgery",1953,1
"East of England",2020-01-01,2020,"Jan","Rheumatology",2020,2
"East of England",2020-01-01,2020,"Jan","Thoracic Medicine",2398,11
"East of England",2020-01-01,2020,"Jan","Total",139229,857
"East of England",2020-01-01,2020,"Jan","Trauma & Orthopaedics",27180,262
"East of England",2020-01-01,2020,"Jan","Urology",9969,166
"London",2020-01-01,2020,"Jan","Cardiology",9189,34
"London",2020-01-01,2020,"Jan","Cardiothoracic Surgery",436,4
"London",2020-01-01,2020,"Jan","Dermatology",8830,17
"London",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",19193,36
"London",2020-01-01,2020,"Jan","Gastroenterology",8336,63
"London",2020-01-01,2020,"Jan","General Medicine",744,14
"London",2020-01-01,2020,"Jan","General Surgery",19622,186
"London",2020-01-01,2020,"Jan","Geriatric Medicine",278,3
"London",2020-01-01,2020,"Jan","Gynaecology",16011,54
"London",2020-01-01,2020,"Jan","Neurology",7725,9
"London",2020-01-01,2020,"Jan","Neurosurgery",3332,21
"London",2020-01-01,2020,"Jan","Ophthalmology",15452,83
"London",2020-01-01,2020,"Jan","Oral Surgery",9853,52
"London",2020-01-01,2020,"Jan","Other",58736,513
"London",2020-01-01,2020,"Jan","Plastic Surgery",3376,15
"London",2020-01-01,2020,"Jan","Rheumatology",3760,10
"London",2020-01-01,2020,"Jan","Thoracic Medicine",3121,20
"London",2020-01-01,2020,"Jan","Total",225896,1500
"London",2020-01-01,2020,"Jan","Trauma & Orthopaedics",26752,334
"London",2020-01-01,2020,"Jan","Urology",11150,32
"Midlands",2020-01-01,2020,"Jan","Cardiology",8415,4
"Midlands",2020-01-01,2020,"Jan","Cardiothoracic Surgery",231,0
"Midlands",2020-01-01,2020,"Jan","Dermatology",11641,1
"Midlands",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",16085,7
"Midlands",2020-01-01,2020,"Jan","Gastroenterology",8412,2
"Midlands",2020-01-01,2020,"Jan","General Medicine",972,4
"Midlands",2020-01-01,2020,"Jan","General Surgery",19105,14
"Midlands",2020-01-01,2020,"Jan","Geriatric Medicine",325,2
"Midlands",2020-01-01,2020,"Jan","Gynaecology",11590,3
"Midlands",2020-01-01,2020,"Jan","Neurology",7363,3
"Midlands",2020-01-01,2020,"Jan","Neurosurgery",2634,2
"Midlands",2020-01-01,2020,"Jan","Ophthalmology",26048,7
"Midlands",2020-01-01,2020,"Jan","Oral Surgery",9275,3
"Midlands",2020-01-01,2020,"Jan","Other",34179,30
"Midlands",2020-01-01,2020,"Jan","Plastic Surgery",2553,0
"Midlands",2020-01-01,2020,"Jan","Rheumatology",3116,2
"Midlands",2020-01-01,2020,"Jan","Thoracic Medicine",5410,3
"Midlands",2020-01-01,2020,"Jan","Total",216288,321
"Midlands",2020-01-01,2020,"Jan","Trauma & Orthopaedics",33558,208
"Midlands",2020-01-01,2020,"Jan","Urology",15376,26
"North East and Yorkshire",2020-01-01,2020,"Jan","Cardiology",6762,10
"North East and Yorkshire",2020-01-01,2020,"Jan","Cardiothoracic Surgery",236,0
"North East and Yorkshire",2020-01-01,2020,"Jan","Dermatology",5432,4
"North East and Yorkshire",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",16368,45
"North East and Yorkshire",2020-01-01,2020,"Jan","Gastroenterology",4426,16
"North East and Yorkshire",2020-01-01,2020,"Jan","General Medicine",858,4
"North East and Yorkshire",2020-01-01,2020,"Jan","General Surgery",14669,36
"North East and Yorkshire",2020-01-01,2020,"Jan","Geriatric Medicine",338,0
"North East and Yorkshire",2020-01-01,2020,"Jan","Gynaecology",9221,30
"North East and Yorkshire",2020-01-01,2020,"Jan","Neurology",4846,3
"North East and Yorkshire",2020-01-01,2020,"Jan","Neurosurgery",1104,1
"North East and Yorkshire",2020-01-01,2020,"Jan","Ophthalmology",21351,15
"North East and Yorkshire",2020-01-01,2020,"Jan","Oral Surgery",8393,7
"North East and Yorkshire",2020-01-01,2020,"Jan","Other",27008,85
"North East and Yorkshire",2020-01-01,2020,"Jan","Plastic Surgery",6776,19
"North East and Yorkshire",2020-01-01,2020,"Jan","Rheumatology",2635,0
"North East and Yorkshire",2020-01-01,2020,"Jan","Thoracic Medicine",3075,1
"North East and Yorkshire",2020-01-01,2020,"Jan","Total",176044,515
"North East and Yorkshire",2020-01-01,2020,"Jan","Trauma & Orthopaedics",32254,226
"North East and Yorkshire",2020-01-01,2020,"Jan","Urology",10292,13
"North West",2020-01-01,2020,"Jan","Cardiology",5093,0
"North West",2020-01-01,2020,"Jan","Cardiothoracic Surgery",916,1
"North West",2020-01-01,2020,"Jan","Dermatology",8145,0
"North West",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",12246,14
"North West",2020-01-01,2020,"Jan","Gastroenterology",6819,0
"North West",2020-01-01,2020,"Jan","General Medicine",2869,1
"North West",2020-01-01,2020,"Jan","General Surgery",19303,40
"North West",2020-01-01,2020,"Jan","Geriatric Medicine",199,2
"North West",2020-01-01,2020,"Jan","Gynaecology",12452,28
"North West",2020-01-01,2020,"Jan","Neurology",5244,0
"North West",2020-01-01,2020,"Jan","Neurosurgery",2671,1
"North West",2020-01-01,2020,"Jan","Ophthalmology",17949,15
"North West",2020-01-01,2020,"Jan","Oral Surgery",12835,38
"North West",2020-01-01,2020,"Jan","Other",31008,251
"North West",2020-01-01,2020,"Jan","Plastic Surgery",5212,37
"North West",2020-01-01,2020,"Jan","Rheumatology",2003,1
"North West",2020-01-01,2020,"Jan","Thoracic Medicine",2178,1
"North West",2020-01-01,2020,"Jan","Total",182246,448
"North West",2020-01-01,2020,"Jan","Trauma & Orthopaedics",24749,13
"North West",2020-01-01,2020,"Jan","Urology",10355,5
"South East",2020-01-01,2020,"Jan","Cardiology",11520,8
"South East",2020-01-01,2020,"Jan","Cardiothoracic Surgery",364,0
"South East",2020-01-01,2020,"Jan","Dermatology",14644,0
"South East",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",41246,170
"South East",2020-01-01,2020,"Jan","Gastroenterology",17778,32
"South East",2020-01-01,2020,"Jan","General Medicine",1142,2
"South East",2020-01-01,2020,"Jan","General Surgery",33594,150
"South East",2020-01-01,2020,"Jan","Geriatric Medicine",526,0
"South East",2020-01-01,2020,"Jan","Gynaecology",24138,78
"South East",2020-01-01,2020,"Jan","Neurology",12118,12
"South East",2020-01-01,2020,"Jan","Neurosurgery",2526,16
"South East",2020-01-01,2020,"Jan","Ophthalmology",56858,56
"South East",2020-01-01,2020,"Jan","Oral Surgery",17398,68
"South East",2020-01-01,2020,"Jan","Other",45806,108
"South East",2020-01-01,2020,"Jan","Plastic Surgery",6712,130
"South East",2020-01-01,2020,"Jan","Rheumatology",5060,6
"South East",2020-01-01,2020,"Jan","Thoracic Medicine",3784,0
"South East",2020-01-01,2020,"Jan","Total",390250,1248
"South East",2020-01-01,2020,"Jan","Trauma & Orthopaedics",71128,84
"South East",2020-01-01,2020,"Jan","Urology",23908,328
"South West",2020-01-01,2020,"Jan","Cardiology",14580,114
"South West",2020-01-01,2020,"Jan","Cardiothoracic Surgery",1214,10
"South West",2020-01-01,2020,"Jan","Dermatology",13252,12
"South West",2020-01-01,2020,"Jan","Ear, Nose & Throat (ENT)",19626,74
"South West",2020-01-01,2020,"Jan","Gastroenterology",8992,30
"South West",2020-01-01,2020,"Jan","General Medicine",1526,2
"South West",2020-01-01,2020,"Jan","General Surgery",18546,272
"South West",2020-01-01,2020,"Jan","Geriatric Medicine",380,2
"South West",2020-01-01,2020,"Jan","Gynaecology",18296,100
"South West",2020-01-01,2020,"Jan","Neurology",6624,8
"South West",2020-01-01,2020,"Jan","Neurosurgery",2978,236
"South West",2020-01-01,2020,"Jan","Ophthalmology",35626,72
"South West",2020-01-01,2020,"Jan","Oral Surgery",18154,54
"South West",2020-01-01,2020,"Jan","Other",45988,868
"South West",2020-01-01,2020,"Jan","Plastic Surgery",3862,34
"South West",2020-01-01,2020,"Jan","Rheumatology",3688,10
"South West",2020-01-01,2020,"Jan","Thoracic Medicine",3548,6
"South West",2020-01-01,2020,"Jan","Total",292874,2790
"South West",2020-01-01,2020,"Jan","Trauma & Orthopaedics",60136,768
"South West",2020-01-01,2020,"Jan","Urology",15858,118
"East of England",2020-02-01,2020,"Feb","Cardiology",4393,10
"East of England",2020-02-01,2020,"Feb","Cardiothoracic Surgery",434,0
"East of England",2020-02-01,2020,"Feb","Dermatology",8682,7
"East of England",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",9181,61
"East of England",2020-02-01,2020,"Feb","Gastroenterology",5209,16
"East of England",2020-02-01,2020,"Feb","General Medicine",982,6
"East of England",2020-02-01,2020,"Feb","General Surgery",12614,116
"East of England",2020-02-01,2020,"Feb","Geriatric Medicine",98,1
"East of England",2020-02-01,2020,"Feb","Gynaecology",9410,46
"East of England",2020-02-01,2020,"Feb","Neurology",3845,5
"East of England",2020-02-01,2020,"Feb","Neurosurgery",199,0
"East of England",2020-02-01,2020,"Feb","Ophthalmology",14951,65
"East of England",2020-02-01,2020,"Feb","Oral Surgery",7552,21
"East of England",2020-02-01,2020,"Feb","Other",17518,72
"East of England",2020-02-01,2020,"Feb","Plastic Surgery",1963,7
"East of England",2020-02-01,2020,"Feb","Rheumatology",2039,2
"East of England",2020-02-01,2020,"Feb","Thoracic Medicine",2373,8
"East of England",2020-02-01,2020,"Feb","Total",138793,894
"East of England",2020-02-01,2020,"Feb","Trauma & Orthopaedics",27696,254
"East of England",2020-02-01,2020,"Feb","Urology",9654,197
"London",2020-02-01,2020,"Feb","Cardiology",9429,24
"London",2020-02-01,2020,"Feb","Cardiothoracic Surgery",428,3
"London",2020-02-01,2020,"Feb","Dermatology",8936,17
"London",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",19805,55
"London",2020-02-01,2020,"Feb","Gastroenterology",7997,52
"London",2020-02-01,2020,"Feb","General Medicine",692,2
"London",2020-02-01,2020,"Feb","General Surgery",19889,184
"London",2020-02-01,2020,"Feb","Geriatric Medicine",267,3
"London",2020-02-01,2020,"Feb","Gynaecology",16026,62
"London",2020-02-01,2020,"Feb","Neurology",7475,20
"London",2020-02-01,2020,"Feb","Neurosurgery",3266,13
"London",2020-02-01,2020,"Feb","Ophthalmology",15570,71
"London",2020-02-01,2020,"Feb","Oral Surgery",9752,31
"London",2020-02-01,2020,"Feb","Other",58595,633
"London",2020-02-01,2020,"Feb","Plastic Surgery",3280,25
"London",2020-02-01,2020,"Feb","Rheumatology",3618,16
"London",2020-02-01,2020,"Feb","Thoracic Medicine",3114,15
"London",2020-02-01,2020,"Feb","Total",226494,1516
"London",2020-02-01,2020,"Feb","Trauma & Orthopaedics",27340,261
"London",2020-02-01,2020,"Feb","Urology",11015,29
"Midlands",2020-02-01,2020,"Feb","Cardiology",8341,4
"Midlands",2020-02-01,2020,"Feb","Cardiothoracic Surgery",239,0
"Midlands",2020-02-01,2020,"Feb","Dermatology",11137,0
"Midlands",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",16474,4
"Midlands",2020-02-01,2020,"Feb","Gastroenterology",8550,6
"Midlands",2020-02-01,2020,"Feb","General Medicine",1007,2
"Midlands",2020-02-01,2020,"Feb","General Surgery",19629,24
"Midlands",2020-02-01,2020,"Feb","Geriatric Medicine",343,0
"Midlands",2020-02-01,2020,"Feb","Gynaecology",12262,5
"Midlands",2020-02-01,2020,"Feb","Neurology",7249,2
"Midlands",2020-02-01,2020,"Feb","Neurosurgery",2607,1
"Midlands",2020-02-01,2020,"Feb","Ophthalmology",26605,5
"Midlands",2020-02-01,2020,"Feb","Oral Surgery",9112,1
"Midlands",2020-02-01,2020,"Feb","Other",34426,32
"Midlands",2020-02-01,2020,"Feb","Plastic Surgery",2568,0
"Midlands",2020-02-01,2020,"Feb","Rheumatology",3186,2
"Midlands",2020-02-01,2020,"Feb","Thoracic Medicine",5420,8
"Midlands",2020-02-01,2020,"Feb","Total",218821,354
"Midlands",2020-02-01,2020,"Feb","Trauma & Orthopaedics",34380,248
"Midlands",2020-02-01,2020,"Feb","Urology",15286,10
"North East and Yorkshire",2020-02-01,2020,"Feb","Cardiology",6876,7
"North East and Yorkshire",2020-02-01,2020,"Feb","Cardiothoracic Surgery",273,0
"North East and Yorkshire",2020-02-01,2020,"Feb","Dermatology",5213,4
"North East and Yorkshire",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",16632,60
"North East and Yorkshire",2020-02-01,2020,"Feb","Gastroenterology",4433,22
"North East and Yorkshire",2020-02-01,2020,"Feb","General Medicine",809,1
"North East and Yorkshire",2020-02-01,2020,"Feb","General Surgery",14931,41
"North East and Yorkshire",2020-02-01,2020,"Feb","Geriatric Medicine",338,0
"North East and Yorkshire",2020-02-01,2020,"Feb","Gynaecology",9192,26
"North East and Yorkshire",2020-02-01,2020,"Feb","Neurology",4808,2
"North East and Yorkshire",2020-02-01,2020,"Feb","Neurosurgery",1110,6
"North East and Yorkshire",2020-02-01,2020,"Feb","Ophthalmology",21633,59
"North East and Yorkshire",2020-02-01,2020,"Feb","Oral Surgery",8949,10
"North East and Yorkshire",2020-02-01,2020,"Feb","Other",26932,73
"North East and Yorkshire",2020-02-01,2020,"Feb","Plastic Surgery",6732,25
"North East and Yorkshire",2020-02-01,2020,"Feb","Rheumatology",2579,0
"North East and Yorkshire",2020-02-01,2020,"Feb","Thoracic Medicine",3060,2
"North East and Yorkshire",2020-02-01,2020,"Feb","Total",177632,610
"North East and Yorkshire",2020-02-01,2020,"Feb","Trauma & Orthopaedics",32919,263
"North East and Yorkshire",2020-02-01,2020,"Feb","Urology",10213,9
"North West",2020-02-01,2020,"Feb","Cardiology",4843,0
"North West",2020-02-01,2020,"Feb","Cardiothoracic Surgery",819,1
"North West",2020-02-01,2020,"Feb","Dermatology",7571,1
"North West",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",11849,24
"North West",2020-02-01,2020,"Feb","Gastroenterology",6511,2
"North West",2020-02-01,2020,"Feb","General Medicine",2741,2
"North West",2020-02-01,2020,"Feb","General Surgery",19789,50
"North West",2020-02-01,2020,"Feb","Geriatric Medicine",214,0
"North West",2020-02-01,2020,"Feb","Gynaecology",12880,33
"North West",2020-02-01,2020,"Feb","Neurology",5285,0
"North West",2020-02-01,2020,"Feb","Neurosurgery",2658,0
"North West",2020-02-01,2020,"Feb","Ophthalmology",17048,18
"North West",2020-02-01,2020,"Feb","Oral Surgery",12653,19
"North West",2020-02-01,2020,"Feb","Other",29846,252
"North West",2020-02-01,2020,"Feb","Plastic Surgery",4991,36
"North West",2020-02-01,2020,"Feb","Rheumatology",1956,0
"North West",2020-02-01,2020,"Feb","Thoracic Medicine",2144,1
"North West",2020-02-01,2020,"Feb","Total",179780,474
"North West",2020-02-01,2020,"Feb","Trauma & Orthopaedics",24990,23
"North West",2020-02-01,2020,"Feb","Urology",10992,12
"South East",2020-02-01,2020,"Feb","Cardiology",11478,16
"South East",2020-02-01,2020,"Feb","Cardiothoracic Surgery",406,0
"South East",2020-02-01,2020,"Feb","Dermatology",14526,2
"South East",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",40988,212
"South East",2020-02-01,2020,"Feb","Gastroenterology",18062,18
"South East",2020-02-01,2020,"Feb","General Medicine",1228,2
"South East",2020-02-01,2020,"Feb","General Surgery",33672,132
"South East",2020-02-01,2020,"Feb","Geriatric Medicine",424,0
"South East",2020-02-01,2020,"Feb","Gynaecology",24166,58
"South East",2020-02-01,2020,"Feb","Neurology",12092,10
"South East",2020-02-01,2020,"Feb","Neurosurgery",2594,32
"South East",2020-02-01,2020,"Feb","Ophthalmology",55872,48
"South East",2020-02-01,2020,"Feb","Oral Surgery",16616,50
"South East",2020-02-01,2020,"Feb","Other",44922,86
"South East",2020-02-01,2020,"Feb","Plastic Surgery",6882,152
"South East",2020-02-01,2020,"Feb","Rheumatology",4952,0
"South East",2020-02-01,2020,"Feb","Thoracic Medicine",3840,0
"South East",2020-02-01,2020,"Feb","Total",386394,1194
"South East",2020-02-01,2020,"Feb","Trauma & Orthopaedics",70860,62
"South East",2020-02-01,2020,"Feb","Urology",22814,314
"South West",2020-02-01,2020,"Feb","Cardiology",15304,84
"South West",2020-02-01,2020,"Feb","Cardiothoracic Surgery",1296,12
"South West",2020-02-01,2020,"Feb","Dermatology",12734,14
"South West",2020-02-01,2020,"Feb","Ear, Nose & Throat (ENT)",19614,96
"South West",2020-02-01,2020,"Feb","Gastroenterology",8930,42
"South West",2020-02-01,2020,"Feb","General Medicine",1734,6
"South West",2020-02-01,2020,"Feb","General Surgery",18932,274
"South West",2020-02-01,2020,"Feb","Geriatric Medicine",346,0
"South West",2020-02-01,2020,"Feb","Gynaecology",18042,88
"South West",2020-02-01,2020,"Feb","Neurology",6504,8
"South West",2020-02-01,2020,"Feb","Neurosurgery",3000,266
"South West",2020-02-01,2020,"Feb","Ophthalmology",35420,134
"South West",2020-02-01,2020,"Feb","Oral Surgery",18204,96
"South West",2020-02-01,2020,"Feb","Other",45760,760
"South West",2020-02-01,2020,"Feb","Plastic Surgery",3758,42
"South West",2020-02-01,2020,"Feb","Rheumatology",3798,2
"South West",2020-02-01,2020,"Feb","Thoracic Medicine",3716,14
"South West",2020-02-01,2020,"Feb","Total",293716,2746
"South West",2020-02-01,2020,"Feb","Trauma & Orthopaedics",60764,710
"South West",2020-02-01,2020,"Feb","Urology",15860,98
"East of England",2020-03-01,2020,"Mar","Cardiology",5500,15
"East of England",2020-03-01,2020,"Mar","Cardiothoracic Surgery",453,0
"East of England",2020-03-01,2020,"Mar","Dermatology",8467,5
"East of England",2020-03-01,2020,"Mar","Ear, Nose & Throat (ENT)",10258,95
"East of England",2020-03-01,2020,"Mar","Gastroenterology",5959,7
"East of England",2020-03-01,2020,"Mar","General Medicine",1011,4
"East of England",2020-03-01,2020,"Mar","General Surgery",13430,169
"East of England",2020-03-01,2020,"Mar","Geriatric Medicine",131,1
"East of England",2020-03-01,2020,"Mar","Gynaecology",10560,79
"East of England",2020-03-01,2020,"Mar","Neurology",3757,10
"East of England",2020-03-01,2020,"Mar","Neurosurgery",212,0
"East of England",2020-03-01,2020,"Mar","Ophthalmology",16218,34
"East of England",2020-03-01,2020,"Mar","Oral Surgery",7848,23
"East of England",2020-03-01,2020,"Mar","Other",19156,62
"East of England",2020-03-01,2020,"Mar","Plastic Surgery",2095,15
"East of England",2020-03-01,2020,"Mar","Rheumatology",2113,2
"East of England",2020-03-01,2020,"Mar","Thoracic Medicine",2670,2
"East of England",2020-03-01,2020,"Mar","Total",149183,1002
"East of England",2020-03-01,2020,"Mar","Trauma & Orthopaedics",29408,304
"East of England",2020-03-01,2020,"Mar","Urology",9937,175
"London",2020-03-01,2020,"Mar","Cardiology",10776,31
"London",2020-03-01,2020,"Mar","Cardiothoracic Surgery",539,3
"London",2020-03-01,2020,"Mar","Dermatology",10496,25
"London",2020-03-01,2020,"Mar","Ear, Nose & Throat (ENT)",22027,91
"London",2020-03-01,2020,"Mar","Gastroenterology",9179,43
"London",2020-03-01,2020,"Mar","General Medicine",833,6
"London",2020-03-01,2020,"Mar","General Surgery",21684,233
"London",2020-03-01,2020,"Mar","Geriatric Medicine",291,6
"London",2020-03-01,2020,"Mar","Gynaecology",17934,120
"London",2020-03-01,2020,"Mar","Neurology",8060,17
