"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks"
"Western",2019-06-01,2019,"Jun","Learning Disability",0,15
"Western",2019-06-01,2019,"Jun","Nephrology",0,0
"Western",2019-06-01,2019,"Jun","Neurology",0,2651
"Western",2019-06-01,2019,"Jun","Ophthalmology",317,240
"Western",2019-06-01,2019,"Jun","Oral Surgery",16,2467
"Western",2019-06-01,2019,"Jun","Orthodontics",0,0
"Western",2019-06-01,2019,"Jun","Paediatric Neurology",0,0
"Western",2019-06-01,2019,"Jun","Paediatrics",0,257
"Western",2019-06-01,2019,"Jun","Pain Management",26,251
"Western",2019-06-01,2019,"Jun","Palliative Medicine",0,0
"Western",2019-06-01,2019,"Jun","Rheumatology",0,549
"Western",2019-06-01,2019,"Jun","T & O Surgery",195,6895
"Western",2019-06-01,2019,"Jun","Urology",96,264
"Western",2019-03-01,2019,"Mar","Cardiology",1,0
"Western",2019-03-01,2019,"Mar","Chemical Pathology",0,0
"Western",2019-03-01,2019,"Mar","Clinical Oncology",0,0
"Western",2019-03-01,2019,"Mar","Dermatology",0,68
"Western",2019-03-01,2019,"Mar","ENT",96,1016
"Western",2019-03-01,2019,"Mar","GP Other",4,1
"Western",2019-03-01,2019,"Mar","General Medicine",57,1723
"Western",2019-03-01,2019,"Mar","General Surgery",126,2561
"Western",2019-03-01,2019,"Mar","Geriatric Medicine",0,0
"Western",2019-03-01,2019,"Mar","Gynaecology",66,201
"Western",2019-03-01,2019,"Mar","Haematology (Clinical)",0,0
"Western",2019-03-01,2019,"Mar","Learning Disability",0,14
"Western",2019-03-01,2019,"Mar","Nephrology",0,0
"Western",2019-03-01,2019,"Mar","Neurology",0,2429
"Western",2019-03-01,2019,"Mar","Ophthalmology",327,338
"Western",2019-03-01,2019,"Mar","Oral Surgery",29,2493
"Western",2019-03-01,2019,"Mar","Orthodontics",0,0
"Western",2019-03-01,2019,"Mar","Paediatrics",0,207
"Western",2019-03-01,2019,"Mar","Pain Management",43,256
"Western",2019-03-01,2019,"Mar","Palliative Medicine",0,0
"Western",2019-03-01,2019,"Mar","Rheumatology",0,560
"Western",2019-03-01,2019,"Mar","T & O Surgery",207,6443
"Western",2019-03-01,2019,"Mar","Urology",159,247
"Western",2019-09-01,2019,"Sep","Cardiology",32,6
"Western",2019-09-01,2019,"Sep","Chemical Pathology",0,0
"Western",2019-09-01,2019,"Sep","Clinical Oncology",0,0
"Western",2019-09-01,2019,"Sep","Dermatology",0,141
"Western",2019-09-01,2019,"Sep","ENT",87,1181
"Western",2019-09-01,2019,"Sep","GP Other",2,0
"Western",2019-09-01,2019,"Sep","General Medicine",213,1976
"Western",2019-09-01,2019,"Sep","General Surgery",96,3502
"Western",2019-09-01,2019,"Sep","Geriatric Medicine",0,0
"Western",2019-09-01,2019,"Sep","Gynaecology",57,151
"Western",2019-09-01,2019,"Sep","Haematology (Clinical)",0,0
"Western",2019-09-01,2019,"Sep","Learning Disability",0,12
"Western",2019-09-01,2019,"Sep","Nephrology",0,0
"Western",2019-09-01,2019,"Sep","Neurology",0,2841
"Western",2019-09-01,2019,"Sep","Ophthalmology",246,280
"Western",2019-09-01,2019,"Sep","Oral Surgery",21,2454
"Western",2019-09-01,2019,"Sep","Orthodontics",0,0
"Western",2019-09-01,2019,"Sep","Paediatrics",0,289
"Western",2019-09-01,2019,"Sep","Pain Management",21,225
"Western",2019-09-01,2019,"Sep","Palliative Medicine",0,0
"Western",2019-09-01,2019,"Sep","Rheumatology",0,541
"Western",2019-09-01,2019,"Sep","T & O Surgery",207,7022
"Western",2019-09-01,2019,"Sep","Urology",84,289
"Western",2020-12-01,2020,"Dec","Cardiology",5,7
"Western",2020-12-01,2020,"Dec","Chemical Pathology",0,1
"Western",2020-12-01,2020,"Dec","Clinical Oncology",0,0
"Western",2020-12-01,2020,"Dec","Dermatology",0,520
"Western",2020-12-01,2020,"Dec","ENT",8,2510
"Western",2020-12-01,2020,"Dec","GP Other",0,7
"Western",2020-12-01,2020,"Dec","General Medicine",196,3910
"Western",2020-12-01,2020,"Dec","General Surgery",34,6196
"Western",2020-12-01,2020,"Dec","Geriatric Medicine",0,28
"Western",2020-12-01,2020,"Dec","Gynaecology",28,1360
"Western",2020-12-01,2020,"Dec","Haematology (Clinical)",0,0
"Western",2020-12-01,2020,"Dec","Learning Disability",0,18
"Western",2020-12-01,2020,"Dec","Nephrology",0,0
"Western",2020-12-01,2020,"Dec","Neurology",0,2902
"Western",2020-12-01,2020,"Dec","Ophthalmology",85,3649
"Western",2020-12-01,2020,"Dec","Oral Surgery",1,2394
"Western",2020-12-01,2020,"Dec","Orthodontics",0,83
"Western",2020-12-01,2020,"Dec","Paediatrics",0,475
"Western",2020-12-01,2020,"Dec","Pain Management",10,120
"Western",2020-12-01,2020,"Dec","Palliative Medicine",0,0
"Western",2020-12-01,2020,"Dec","Rheumatology",0,1038
"Western",2020-12-01,2020,"Dec","T & O Surgery",175,7277
"Western",2020-12-01,2020,"Dec","Thoracic Surgery",0,0
"Western",2020-12-01,2020,"Dec","Urology",44,752
"Western",2020-06-01,2020,"Jun","Cardiology",19,7
"Western",2020-06-01,2020,"Jun","Chemical Pathology",0,0
"Western",2020-06-01,2020,"Jun","Clinical Oncology",0,0
"Western",2020-06-01,2020,"Jun","Dermatology",0,461
"Western",2020-06-01,2020,"Jun","ENT",121,1505
"Western",2020-06-01,2020,"Jun","GP Other",35,1
"Western",2020-06-01,2020,"Jun","General Medicine",299,2636
"Western",2020-06-01,2020,"Jun","General Surgery",119,4380
"Western",2020-06-01,2020,"Jun","Geriatric Medicine",0,7
"Western",2020-06-01,2020,"Jun","Gynaecology",104,433
"Western",2020-06-01,2020,"Jun","Haematology (Clinical)",0,0
"Western",2020-06-01,2020,"Jun","Learning Disability",0,13
"Western",2020-06-01,2020,"Jun","Nephrology",0,2
"Western",2020-06-01,2020,"Jun","Neurology",0,3480
"Western",2020-06-01,2020,"Jun","Ophthalmology",363,2032
"Western",2020-06-01,2020,"Jun","Oral Surgery",34,1887
"Western",2020-06-01,2020,"Jun","Orthodontics",0,13
"Western",2020-06-01,2020,"Jun","Paediatrics",0,365
"Western",2020-06-01,2020,"Jun","Pain Management",43,56
"Western",2020-06-01,2020,"Jun","Palliative Medicine",0,0
"Western",2020-06-01,2020,"Jun","Rheumatology",0,775
"Western",2020-06-01,2020,"Jun","T & O Surgery",275,6709
"Western",2020-06-01,2020,"Jun","Urology",105,567
"Western",2020-03-01,2020,"Mar","Cardiology",25,6
"Western",2020-03-01,2020,"Mar","Chemical Pathology",0,0
"Western",2020-03-01,2020,"Mar","Clinical Oncology",0,0
"Western",2020-03-01,2020,"Mar","Dermatology",0,343
"Western",2020-03-01,2020,"Mar","ENT",106,1316
"Western",2020-03-01,2020,"Mar","GP Other",4,0
"Western",2020-03-01,2020,"Mar","General Medicine",229,1876
"Western",2020-03-01,2020,"Mar","General Surgery",92,3628
"Western",2020-03-01,2020,"Mar","Geriatric Medicine",0,0
"Western",2020-03-01,2020,"Mar","Gynaecology",77,160
"Western",2020-03-01,2020,"Mar","Haematology (Clinical)",0,0
"Western",2020-03-01,2020,"Mar","Learning Disability",0,11
"Western",2020-03-01,2020,"Mar","Nephrology",0,0
"Western",2020-03-01,2020,"Mar","Neurology",0,3213
"Western",2020-03-01,2020,"Mar","Obstetrics",0,0
"Western",2020-03-01,2020,"Mar","Ophthalmology",297,1147
"Western",2020-03-01,2020,"Mar","Oral Surgery",48,2438
"Western",2020-03-01,2020,"Mar","Orthodontics",0,0
"Western",2020-03-01,2020,"Mar","Paediatrics",0,303
"Western",2020-03-01,2020,"Mar","Pain Management",22,71
"Western",2020-03-01,2020,"Mar","Palliative Medicine",0,0
"Western",2020-03-01,2020,"Mar","Rheumatology",0,613
"Western",2020-03-01,2020,"Mar","T & O Surgery",187,5995
"Western",2020-03-01,2020,"Mar","Thoracic Medicine",0,0
"Western",2020-03-01,2020,"Mar","Urology",69,425
"Western",2020-09-01,2020,"Sep","Cardiology",2,7
"Western",2020-09-01,2020,"Sep","Chemical Pathology",0,0
"Western",2020-09-01,2020,"Sep","Clinical Oncology",0,0
"Western",2020-09-01,2020,"Sep","Dermatology",0,549
"Western",2020-09-01,2020,"Sep","ENT",5,1826
"Western",2020-09-01,2020,"Sep","GP Other",1,4
"Western",2020-09-01,2020,"Sep","General Medicine",147,3443
"Western",2020-09-01,2020,"Sep","General Surgery",35,5233
"Western",2020-09-01,2020,"Sep","Geriatric Medicine",0,20
"Western",2020-09-01,2020,"Sep","Gynaecology",8,761
"Western",2020-09-01,2020,"Sep","Haematology (Clinical)",0,0
"Western",2020-09-01,2020,"Sep","Learning Disability",0,18
"Western",2020-09-01,2020,"Sep","Nephrology",0,1
"Western",2020-09-01,2020,"Sep","Neurology",0,2868
"Western",2020-09-01,2020,"Sep","Ophthalmology",10,2618
"Western",2020-09-01,2020,"Sep","Oral Surgery",3,2125
"Western",2020-09-01,2020,"Sep","Orthodontics",0,52
"Western",2020-09-01,2020,"Sep","Paediatrics",0,391
"Western",2020-09-01,2020,"Sep","Pain Management",1,97
"Western",2020-09-01,2020,"Sep","Palliative Medicine",0,0
"Western",2020-09-01,2020,"Sep","Rheumatology",0,891
"Western",2020-09-01,2020,"Sep","T & O Surgery",28,7152
"Western",2020-09-01,2020,"Sep","Urology",26,756
"Western",2021-12-01,2021,"Dec","Cardiology",12,1
"Western",2021-12-01,2021,"Dec","Chemical Pathology",0,0
"Western",2021-12-01,2021,"Dec","Clinical Oncology",0,0
"Western",2021-12-01,2021,"Dec","Dermatology",0,90
"Western",2021-12-01,2021,"Dec","ENT",45,3784
"Western",2021-12-01,2021,"Dec","GP Other",55,21
"Western",2021-12-01,2021,"Dec","General Medicine",146,5348
"Western",2021-12-01,2021,"Dec","General Surgery",55,7930
"Western",2021-12-01,2021,"Dec","Geriatric Medicine",0,184
"Western",2021-12-01,2021,"Dec","Gynaecology",62,2726
"Western",2021-12-01,2021,"Dec","Haematology (Clinical)",0,0
"Western",2021-12-01,2021,"Dec","Learning Disability",0,35
"Western",2021-12-01,2021,"Dec","Nephrology",0,0
"Western",2021-12-01,2021,"Dec","Neurology",0,2959
"Western",2021-12-01,2021,"Dec","Ophthalmology",118,4660
"Western",2021-12-01,2021,"Dec","Oral Surgery",38,2879
"Western",2021-12-01,2021,"Dec","Orthodontics",0,123
"Western",2021-12-01,2021,"Dec","Paediatrics",0,420
"Western",2021-12-01,2021,"Dec","Pain Management",15,104
"Western",2021-12-01,2021,"Dec","Palliative Medicine",0,0
"Western",2021-12-01,2021,"Dec","Rheumatology",0,1404
"Western",2021-12-01,2021,"Dec","T & O Surgery",161,5560
"Western",2021-12-01,2021,"Dec","Urology",67,940
"Western",2021-06-01,2021,"Jun","Cardiology",7,2
"Western",2021-06-01,2021,"Jun","Chemical Pathology",0,0
"Western",2021-06-01,2021,"Jun","Clinical Oncology",0,0
"Western",2021-06-01,2021,"Jun","Dermatology",0,204
"Western",2021-06-01,2021,"Jun","ENT",11,3677
"Western",2021-06-01,2021,"Jun","GP Other",44,9
"Western",2021-06-01,2021,"Jun","General Medicine",161,4899
"Western",2021-06-01,2021,"Jun","General Surgery",62,7141
"Western",2021-06-01,2021,"Jun","Geriatric Medicine",0,107
"Western",2021-06-01,2021,"Jun","Gynaecology",28,2044
"Western",2021-06-01,2021,"Jun","Haematology (Clinical)",0,0
"Western",2021-06-01,2021,"Jun","Learning Disability",0,23
"Western",2021-06-01,2021,"Jun","Nephrology",0,2
"Western",2021-06-01,2021,"Jun","Neurology",0,2927
"Western",2021-06-01,2021,"Jun","Ophthalmology",110,4074
"Western",2021-06-01,2021,"Jun","Oral Surgery",2,2903
"Western",2021-06-01,2021,"Jun","Orthodontics",0,147
"Western",2021-06-01,2021,"Jun","Paediatrics",0,471
"Western",2021-06-01,2021,"Jun","Pain Management",11,137
"Western",2021-06-01,2021,"Jun","Palliative Medicine",0,0
"Western",2021-06-01,2021,"Jun","Rheumatology",0,1199
"Western",2021-06-01,2021,"Jun","T & O Surgery",183,6327
"Western",2021-06-01,2021,"Jun","Thoracic Surgery",0,0
"Western",2021-06-01,2021,"Jun","Urology",52,870
"Western",2021-03-01,2021,"Mar","Cardiology",8,5
"Western",2021-03-01,2021,"Mar","Chemical Pathology",0,1
"Western",2021-03-01,2021,"Mar","Clinical Oncology",0,0
"Western",2021-03-01,2021,"Mar","Dermatology",0,419
"Western",2021-03-01,2021,"Mar","ENT",37,3630
"Western",2021-03-01,2021,"Mar","GP Other",43,21
"Western",2021-03-01,2021,"Mar","General Medicine",167,4800
"Western",2021-03-01,2021,"Mar","General Surgery",88,7062
"Western",2021-03-01,2021,"Mar","Geriatric Medicine",0,71
"Western",2021-03-01,2021,"Mar","Gynaecology",41,2089
"Western",2021-03-01,2021,"Mar","Haematology (Clinical)",0,0
"Western",2021-03-01,2021,"Mar","Learning Disability",0,30
"Western",2021-03-01,2021,"Mar","Nephrology",0,4
"Western",2021-03-01,2021,"Mar","Neurology",0,3035
"Western",2021-03-01,2021,"Mar","Ophthalmology",147,4584
"Western",2021-03-01,2021,"Mar","Oral Surgery",29,2870
"Western",2021-03-01,2021,"Mar","Orthodontics",0,149
"Western",2021-03-01,2021,"Mar","Paediatrics",0,591
"Western",2021-03-01,2021,"Mar","Pain Management",7,197
"Western",2021-03-01,2021,"Mar","Palliative Medicine",0,0
"Western",2021-03-01,2021,"Mar","Rheumatology",0,1251
"Western",2021-03-01,2021,"Mar","T & O Surgery",243,7190
"Western",2021-03-01,2021,"Mar","Thoracic Surgery",0,0
"Western",2021-03-01,2021,"Mar","Urology",66,932
"Western",2021-09-01,2021,"Sep","Cardiology",12,1
"Western",2021-09-01,2021,"Sep","Chemical Pathology",0,0
"Western",2021-09-01,2021,"Sep","Clinical Oncology",0,0
"Western",2021-09-01,2021,"Sep","Dermatology",0,97
"Western",2021-09-01,2021,"Sep","ENT",31,3906
"Western",2021-09-01,2021,"Sep","GP Other",51,5
"Western",2021-09-01,2021,"Sep","General Medicine",159,5207
"Western",2021-09-01,2021,"Sep","General Surgery",76,7764
"Western",2021-09-01,2021,"Sep","Geriatric Medicine",0,138
"Western",2021-09-01,2021,"Sep","Gynaecology",37,2370
"Western",2021-09-01,2021,"Sep","Haematology (Clinical)",0,0
"Western",2021-09-01,2021,"Sep","Learning Disability",0,19
"Western",2021-09-01,2021,"Sep","Nephrology",0,0
"Western",2021-09-01,2021,"Sep","Neurology",0,3007
"Western",2021-09-01,2021,"Sep","Ophthalmology",129,4485
"Western",2021-09-01,2021,"Sep","Oral Surgery",20,2989
"Western",2021-09-01,2021,"Sep","Orthodontics",0,144
"Western",2021-09-01,2021,"Sep","Paediatrics",0,446
"Western",2021-09-01,2021,"Sep","Pain Management",6,120
"Western",2021-09-01,2021,"Sep","Palliative Medicine",0,0
"Western",2021-09-01,2021,"Sep","Rheumatology",0,1320
"Western",2021-09-01,2021,"Sep","T & O Surgery",265,6323
"Western",2021-09-01,2021,"Sep","Urology",81,872
"Western",2022-06-01,2022,"Jun","Cardiology",11,15
"Western",2022-06-01,2022,"Jun","Chemical Pathology",0,0
"Western",2022-06-01,2022,"Jun","Clinical Oncology",0,0
"Western",2022-06-01,2022,"Jun","Dermatology",0,125
"Western",2022-06-01,2022,"Jun","ENT",56,3659
"Western",2022-06-01,2022,"Jun","GP Other",35,77
"Western",2022-06-01,2022,"Jun","General Medicine",146,5800
"Western",2022-06-01,2022,"Jun","General Surgery",67,8653
"Western",2022-06-01,2022,"Jun","Geriatric Medicine",0,185
"Western",2022-06-01,2022,"Jun","Gynaecology",60,3140
"Western",2022-06-01,2022,"Jun","Haematology (Clinical)",0,0
"Western",2022-06-01,2022,"Jun","Learning Disability",0,0
"Western",2022-06-01,2022,"Jun","Nephrology",0,0
"Western",2022-06-01,2022,"Jun","Neurology",12,3204
"Western",2022-06-01,2022,"Jun","Ophthalmology",139,4022
"Western",2022-06-01,2022,"Jun","Oral Surgery",52,2898
"Western",2022-06-01,2022,"Jun","Orthodontics",0,64
"Western",2022-06-01,2022,"Jun","Paediatrics",0,364
"Western",2022-06-01,2022,"Jun","Pain Management",13,41
"Western",2022-06-01,2022,"Jun","Palliative Medicine",0,0
"Western",2022-06-01,2022,"Jun","Rheumatology",0,1371
"Western",2022-06-01,2022,"Jun","T & O Surgery",249,5159
"Western",2022-06-01,2022,"Jun","Urology",154,1042
"Western",2022-03-01,2022,"Mar","Cardiology",13,4
"Western",2022-03-01,2022,"Mar","Chemical Pathology",0,0
"Western",2022-03-01,2022,"Mar","Clinical Oncology",0,0
"Western",2022-03-01,2022,"Mar","Dermatology",0,97
"Western",2022-03-01,2022,"Mar","ENT",54,3564
"Western",2022-03-01,2022,"Mar","GP Other",68,47
"Western",2022-03-01,2022,"Mar","General Medicine",115,5624
"Western",2022-03-01,2022,"Mar","General Surgery",63,8261
"Western",2022-03-01,2022,"Mar","Geriatric Medicine",0,188
"Western",2022-03-01,2022,"Mar","Gynaecology",62,2928
"Western",2022-03-01,2022,"Mar","Haematology (Clinical)",0,0
"Western",2022-03-01,2022,"Mar","Learning Disability",0,17
"Western",2022-03-01,2022,"Mar","Nephrology",0,0
"Western",2022-03-01,2022,"Mar","Neurology",0,2990
"Western",2022-03-01,2022,"Mar","Ophthalmology",96,4339
"Western",2022-03-01,2022,"Mar","Oral Surgery",55,2928
"Western",2022-03-01,2022,"Mar","Orthodontics",0,147
"Western",2022-03-01,2022,"Mar","Paediatrics",0,414
"Western",2022-03-01,2022,"Mar","Pain Management",7,47
"Western",2022-03-01,2022,"Mar","Palliative Medicine",0,0
"Western",2022-03-01,2022,"Mar","Rheumatology",0,1372
"Western",2022-03-01,2022,"Mar","T & O Surgery",284,5457
"Western",2022-03-01,2022,"Mar","Urology",102,989
