"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"East of England",2020-04-01,2020,"Apr","Cardiothoracic Surgery",547,2
"East of England",2020-04-01,2020,"Apr","Dermatology",11707,47
"East of England",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",13388,281
"East of England",2020-04-01,2020,"Apr","Gastroenterology",7707,96
"East of England",2020-04-01,2020,"Apr","General Medicine",1142,6
"East of England",2020-04-01,2020,"Apr","General Surgery",16693,680
"East of England",2020-04-01,2020,"Apr","Geriatric Medicine",151,1
"East of England",2020-04-01,2020,"Apr","Gynaecology",13256,302
"East of England",2020-04-01,2020,"Apr","Neurology",4587,33
"East of England",2020-04-01,2020,"Apr","Neurosurgery",282,3
"East of England",2020-04-01,2020,"Apr","Ophthalmology",23776,265
"East of England",2020-04-01,2020,"Apr","Oral Surgery",10631,323
"East of England",2020-04-01,2020,"Apr","Other",27347,369
"East of England",2020-04-01,2020,"Apr","Plastic Surgery",6942,379
"East of England",2020-04-01,2020,"Apr","Rheumatology",2927,12
"East of England",2020-04-01,2020,"Apr","Thoracic Medicine",3396,30
"East of England",2020-04-01,2020,"Apr","Total",201888,4236
"East of England",2020-04-01,2020,"Apr","Trauma & Orthopaedics",37602,941
"East of England",2020-04-01,2020,"Apr","Urology",12225,412
"London",2020-04-01,2020,"Apr","Cardiology",12606,86
"London",2020-04-01,2020,"Apr","Cardiothoracic Surgery",760,6
"London",2020-04-01,2020,"Apr","Dermatology",12367,64
"London",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",26140,307
"London",2020-04-01,2020,"Apr","Gastroenterology",9243,68
"London",2020-04-01,2020,"Apr","General Medicine",884,8
"London",2020-04-01,2020,"Apr","General Surgery",24349,534
"London",2020-04-01,2020,"Apr","Geriatric Medicine",336,7
"London",2020-04-01,2020,"Apr","Gynaecology",20766,356
"London",2020-04-01,2020,"Apr","Neurology",8747,27
"London",2020-04-01,2020,"Apr","Neurosurgery",4382,73
"London",2020-04-01,2020,"Apr","Ophthalmology",23069,208
"London",2020-04-01,2020,"Apr","Oral Surgery",12094,123
"London",2020-04-01,2020,"Apr","Other",76994,1428
"London",2020-04-01,2020,"Apr","Plastic Surgery",4185,145
"London",2020-04-01,2020,"Apr","Rheumatology",4030,17
"London",2020-04-01,2020,"Apr","Thoracic Medicine",4624,21
"London",2020-04-01,2020,"Apr","Total",295169,4265
"London",2020-04-01,2020,"Apr","Trauma & Orthopaedics",35532,645
"London",2020-04-01,2020,"Apr","Urology",14061,142
"Midlands",2020-04-01,2020,"Apr","Cardiology",10415,21
"Midlands",2020-04-01,2020,"Apr","Cardiothoracic Surgery",338,3
"Midlands",2020-04-01,2020,"Apr","Dermatology",11680,6
"Midlands",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",21277,236
"Midlands",2020-04-01,2020,"Apr","Gastroenterology",11115,17
"Midlands",2020-04-01,2020,"Apr","General Medicine",1037,1
"Midlands",2020-04-01,2020,"Apr","General Surgery",24009,195
"Midlands",2020-04-01,2020,"Apr","Geriatric Medicine",500,1
"Midlands",2020-04-01,2020,"Apr","Gynaecology",17086,75
"Midlands",2020-04-01,2020,"Apr","Neurology",7152,13
"Midlands",2020-04-01,2020,"Apr","Neurosurgery",2963,26
"Midlands",2020-04-01,2020,"Apr","Ophthalmology",35407,59
"Midlands",2020-04-01,2020,"Apr","Oral Surgery",11853,49
"Midlands",2020-04-01,2020,"Apr","Other",42800,313
"Midlands",2020-04-01,2020,"Apr","Plastic Surgery",3281,17
"Midlands",2020-04-01,2020,"Apr","Rheumatology",3758,5
"Midlands",2020-04-01,2020,"Apr","Thoracic Medicine",6511,9
"Midlands",2020-04-01,2020,"Apr","Total",276649,1920
"Midlands",2020-04-01,2020,"Apr","Trauma & Orthopaedics",47106,585
"Midlands",2020-04-01,2020,"Apr","Urology",18361,289
"North East and Yorkshire",2020-04-01,2020,"Apr","Cardiology",8107,63
"North East and Yorkshire",2020-04-01,2020,"Apr","Cardiothoracic Surgery",398,9
"North East and Yorkshire",2020-04-01,2020,"Apr","Dermatology",6000,14
"North East and Yorkshire",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",19879,344
"North East and Yorkshire",2020-04-01,2020,"Apr","Gastroenterology",5549,36
"North East and Yorkshire",2020-04-01,2020,"Apr","General Medicine",1001,5
"North East and Yorkshire",2020-04-01,2020,"Apr","General Surgery",18651,143
"North East and Yorkshire",2020-04-01,2020,"Apr","Geriatric Medicine",395,0
"North East and Yorkshire",2020-04-01,2020,"Apr","Gynaecology",12111,114
"North East and Yorkshire",2020-04-01,2020,"Apr","Neurology",4651,4
"North East and Yorkshire",2020-04-01,2020,"Apr","Neurosurgery",1714,4
"North East and Yorkshire",2020-04-01,2020,"Apr","Ophthalmology",28650,171
"North East and Yorkshire",2020-04-01,2020,"Apr","Oral Surgery",11922,145
"North East and Yorkshire",2020-04-01,2020,"Apr","Other",34598,203
"North East and Yorkshire",2020-04-01,2020,"Apr","Plastic Surgery",7983,189
"North East and Yorkshire",2020-04-01,2020,"Apr","Rheumatology",2798,3
"North East and Yorkshire",2020-04-01,2020,"Apr","Thoracic Medicine",3912,2
"North East and Yorkshire",2020-04-01,2020,"Apr","Total",222657,2316
"North East and Yorkshire",2020-04-01,2020,"Apr","Trauma & Orthopaedics",42493,743
"North East and Yorkshire",2020-04-01,2020,"Apr","Urology",11845,124
"North West",2020-04-01,2020,"Apr","Cardiology",6411,10
"North West",2020-04-01,2020,"Apr","Cardiothoracic Surgery",1187,17
"North West",2020-04-01,2020,"Apr","Dermatology",8735,10
"North West",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",16005,183
"North West",2020-04-01,2020,"Apr","Gastroenterology",9097,12
"North West",2020-04-01,2020,"Apr","General Medicine",3072,20
"North West",2020-04-01,2020,"Apr","General Surgery",25050,443
"North West",2020-04-01,2020,"Apr","Geriatric Medicine",318,0
"North West",2020-04-01,2020,"Apr","Gynaecology",16906,278
"North West",2020-04-01,2020,"Apr","Neurology",6370,6
"North West",2020-04-01,2020,"Apr","Neurosurgery",3949,22
"North West",2020-04-01,2020,"Apr","Ophthalmology",22983,118
"North West",2020-04-01,2020,"Apr","Oral Surgery",17305,193
"North West",2020-04-01,2020,"Apr","Other",39538,365
"North West",2020-04-01,2020,"Apr","Plastic Surgery",6792,172
"North West",2020-04-01,2020,"Apr","Rheumatology",2523,1
"North West",2020-04-01,2020,"Apr","Thoracic Medicine",2935,5
"North West",2020-04-01,2020,"Apr","Total",236295,2224
"North West",2020-04-01,2020,"Apr","Trauma & Orthopaedics",32654,270
"North West",2020-04-01,2020,"Apr","Urology",14465,99
"South East",2020-04-01,2020,"Apr","Cardiology",7265,12
"South East",2020-04-01,2020,"Apr","Cardiothoracic Surgery",353,0
"South East",2020-04-01,2020,"Apr","Dermatology",8344,17
"South East",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",24677,395
"South East",2020-04-01,2020,"Apr","Gastroenterology",10909,36
"South East",2020-04-01,2020,"Apr","General Medicine",859,1
"South East",2020-04-01,2020,"Apr","General Surgery",22541,256
"South East",2020-04-01,2020,"Apr","Geriatric Medicine",245,1
"South East",2020-04-01,2020,"Apr","Gynaecology",15994,110
"South East",2020-04-01,2020,"Apr","Neurology",6623,17
"South East",2020-04-01,2020,"Apr","Neurosurgery",1473,52
"South East",2020-04-01,2020,"Apr","Ophthalmology",36877,406
"South East",2020-04-01,2020,"Apr","Oral Surgery",10559,92
"South East",2020-04-01,2020,"Apr","Other",29101,176
"South East",2020-04-01,2020,"Apr","Plastic Surgery",4312,137
"South East",2020-04-01,2020,"Apr","Rheumatology",2917,1
"South East",2020-04-01,2020,"Apr","Thoracic Medicine",2501,4
"South East",2020-04-01,2020,"Apr","Total",247561,2551
"South East",2020-04-01,2020,"Apr","Trauma & Orthopaedics",47196,432
"South East",2020-04-01,2020,"Apr","Urology",14815,406
"South West",2020-04-01,2020,"Apr","Cardiology",8647,126
"South West",2020-04-01,2020,"Apr","Cardiothoracic Surgery",845,10
"South West",2020-04-01,2020,"Apr","Dermatology",7213,34
"South West",2020-04-01,2020,"Apr","Ear, Nose & Throat (ENT)",12284,232
"South West",2020-04-01,2020,"Apr","Gastroenterology",5529,138
"South West",2020-04-01,2020,"Apr","General Medicine",1308,9
"South West",2020-04-01,2020,"Apr","General Surgery",12000,379
"South West",2020-04-01,2020,"Apr","Geriatric Medicine",320,3
"South West",2020-04-01,2020,"Apr","Gynaecology",10990,144
"South West",2020-04-01,2020,"Apr","Neurology",3837,13
"South West",2020-04-01,2020,"Apr","Neurosurgery",1678,138
"South West",2020-04-01,2020,"Apr","Ophthalmology",22986,239
"South West",2020-04-01,2020,"Apr","Oral Surgery",12185,242
"South West",2020-04-01,2020,"Apr","Other",27579,750
"South West",2020-04-01,2020,"Apr","Plastic Surgery",2219,48
"South West",2020-04-01,2020,"Apr","Rheumatology",1929,2
"South West",2020-04-01,2020,"Apr","Thoracic Medicine",1829,6
"South West",2020-04-01,2020,"Apr","Total",181433,3798
"South West",2020-04-01,2020,"Apr","Trauma & Orthopaedics",38141,1073
"South West",2020-04-01,2020,"Apr","Urology",9914,212
"East of England",2020-07-01,2020,"Jul","Cardiology",12828,230
"East of England",2020-07-01,2020,"Jul","Cardiothoracic Surgery",789,16
"East of England",2020-07-01,2020,"Jul","Dermatology",16790,420
"East of England",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",28397,1742
"East of England",2020-07-01,2020,"Jul","Gastroenterology",14650,329
"East of England",2020-07-01,2020,"Jul","General Medicine",2040,36
"East of England",2020-07-01,2020,"Jul","General Surgery",28884,2412
"East of England",2020-07-01,2020,"Jul","Geriatric Medicine",546,13
"East of England",2020-07-01,2020,"Jul","Gynaecology",23672,1668
"East of England",2020-07-01,2020,"Jul","Neurology",6044,53
"East of England",2020-07-01,2020,"Jul","Neurosurgery",710,17
"East of England",2020-07-01,2020,"Jul","Ophthalmology",54259,2701
"East of England",2020-07-01,2020,"Jul","Oral Surgery",18697,1373
"East of England",2020-07-01,2020,"Jul","Other",49301,2264
"East of England",2020-07-01,2020,"Jul","Plastic Surgery",9210,1298
"East of England",2020-07-01,2020,"Jul","Rheumatology",5305,53
"East of England",2020-07-01,2020,"Jul","Thoracic Medicine",6813,41
"East of England",2020-07-01,2020,"Jul","Total",361591,24033
"East of England",2020-07-01,2020,"Jul","Trauma & Orthopaedics",62052,7295
"East of England",2020-07-01,2020,"Jul","Urology",20604,2072
"London",2020-07-01,2020,"Jul","Cardiology",19907,453
"London",2020-07-01,2020,"Jul","Cardiothoracic Surgery",1580,21
"London",2020-07-01,2020,"Jul","Dermatology",18807,307
"London",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",41495,2731
"London",2020-07-01,2020,"Jul","Gastroenterology",14408,222
"London",2020-07-01,2020,"Jul","General Medicine",1271,26
"London",2020-07-01,2020,"Jul","General Surgery",36940,3288
"London",2020-07-01,2020,"Jul","Geriatric Medicine",857,1
"London",2020-07-01,2020,"Jul","Gynaecology",36144,2398
"London",2020-07-01,2020,"Jul","Neurology",11006,61
"London",2020-07-01,2020,"Jul","Neurosurgery",6894,348
"London",2020-07-01,2020,"Jul","Ophthalmology",59430,1849
"London",2020-07-01,2020,"Jul","Oral Surgery",22995,996
"London",2020-07-01,2020,"Jul","Other",136768,7778
"London",2020-07-01,2020,"Jul","Plastic Surgery",6614,815
"London",2020-07-01,2020,"Jul","Rheumatology",6851,51
"London",2020-07-01,2020,"Jul","Thoracic Medicine",8528,59
"London",2020-07-01,2020,"Jul","Total",516592,26661
"London",2020-07-01,2020,"Jul","Trauma & Orthopaedics",62244,4081
"London",2020-07-01,2020,"Jul","Urology",23853,1176
"Midlands",2020-07-01,2020,"Jul","Cardiology",18725,211
"Midlands",2020-07-01,2020,"Jul","Cardiothoracic Surgery",697,8
"Midlands",2020-07-01,2020,"Jul","Dermatology",19935,184
"Midlands",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",46880,1984
"Midlands",2020-07-01,2020,"Jul","Gastroenterology",23320,341
"Midlands",2020-07-01,2020,"Jul","General Medicine",3615,11
"Midlands",2020-07-01,2020,"Jul","General Surgery",42958,2628
"Midlands",2020-07-01,2020,"Jul","Geriatric Medicine",1540,1
"Midlands",2020-07-01,2020,"Jul","Gynaecology",32815,954
"Midlands",2020-07-01,2020,"Jul","Neurology",11357,79
"Midlands",2020-07-01,2020,"Jul","Neurosurgery",4224,181
"Midlands",2020-07-01,2020,"Jul","Ophthalmology",79043,1127
"Midlands",2020-07-01,2020,"Jul","Oral Surgery",27254,860
"Midlands",2020-07-01,2020,"Jul","Other",82962,3064
"Midlands",2020-07-01,2020,"Jul","Plastic Surgery",5776,257
"Midlands",2020-07-01,2020,"Jul","Rheumatology",9965,41
"Midlands",2020-07-01,2020,"Jul","Thoracic Medicine",12085,147
"Midlands",2020-07-01,2020,"Jul","Total",555763,18722
"Midlands",2020-07-01,2020,"Jul","Trauma & Orthopaedics",100399,4363
"Midlands",2020-07-01,2020,"Jul","Urology",32213,2281
"North East and Yorkshire",2020-07-01,2020,"Jul","Cardiology",14359,475
"North East and Yorkshire",2020-07-01,2020,"Jul","Cardiothoracic Surgery",704,28
"North East and Yorkshire",2020-07-01,2020,"Jul","Dermatology",12179,149
"North East and Yorkshire",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",38978,2336
"North East and Yorkshire",2020-07-01,2020,"Jul","Gastroenterology",11053,213
"North East and Yorkshire",2020-07-01,2020,"Jul","General Medicine",2058,26
"North East and Yorkshire",2020-07-01,2020,"Jul","General Surgery",35088,1472
"North East and Yorkshire",2020-07-01,2020,"Jul","Geriatric Medicine",652,0
"North East and Yorkshire",2020-07-01,2020,"Jul","Gynaecology",24525,1286
"North East and Yorkshire",2020-07-01,2020,"Jul","Neurology",7422,108
"North East and Yorkshire",2020-07-01,2020,"Jul","Neurosurgery",3518,110
"North East and Yorkshire",2020-07-01,2020,"Jul","Ophthalmology",59487,2234
"North East and Yorkshire",2020-07-01,2020,"Jul","Oral Surgery",22994,770
"North East and Yorkshire",2020-07-01,2020,"Jul","Other",69942,2170
"North East and Yorkshire",2020-07-01,2020,"Jul","Plastic Surgery",12411,1239
"North East and Yorkshire",2020-07-01,2020,"Jul","Rheumatology",5792,43
"North East and Yorkshire",2020-07-01,2020,"Jul","Thoracic Medicine",6823,128
"North East and Yorkshire",2020-07-01,2020,"Jul","Total",427328,19228
"North East and Yorkshire",2020-07-01,2020,"Jul","Trauma & Orthopaedics",79649,5147
"North East and Yorkshire",2020-07-01,2020,"Jul","Urology",19694,1294
"North West",2020-07-01,2020,"Jul","Cardiology",11343,173
"North West",2020-07-01,2020,"Jul","Cardiothoracic Surgery",1699,124
"North West",2020-07-01,2020,"Jul","Dermatology",15267,168
"North West",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",34962,1888
"North West",2020-07-01,2020,"Jul","Gastroenterology",19458,265
"North West",2020-07-01,2020,"Jul","General Medicine",6164,158
"North West",2020-07-01,2020,"Jul","General Surgery",45789,3766
"North West",2020-07-01,2020,"Jul","Geriatric Medicine",881,2
"North West",2020-07-01,2020,"Jul","Gynaecology",33401,1650
"North West",2020-07-01,2020,"Jul","Neurology",10208,129
"North West",2020-07-01,2020,"Jul","Neurosurgery",7318,287
"North West",2020-07-01,2020,"Jul","Ophthalmology",54050,1902
"North West",2020-07-01,2020,"Jul","Oral Surgery",32790,2433
"North West",2020-07-01,2020,"Jul","Other",77801,3548
"North West",2020-07-01,2020,"Jul","Plastic Surgery",11875,1052
"North West",2020-07-01,2020,"Jul","Rheumatology",4259,27
"North West",2020-07-01,2020,"Jul","Thoracic Medicine",5973,20
"North West",2020-07-01,2020,"Jul","Total",466457,22339
"North West",2020-07-01,2020,"Jul","Trauma & Orthopaedics",68054,3508
"North West",2020-07-01,2020,"Jul","Urology",25165,1239
"South East",2020-07-01,2020,"Jul","Cardiology",10886,114
"South East",2020-07-01,2020,"Jul","Cardiothoracic Surgery",852,8
"South East",2020-07-01,2020,"Jul","Dermatology",12732,108
"South East",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",45047,2989
"South East",2020-07-01,2020,"Jul","Gastroenterology",23392,255
"South East",2020-07-01,2020,"Jul","General Medicine",1626,14
"South East",2020-07-01,2020,"Jul","General Surgery",42113,1854
"South East",2020-07-01,2020,"Jul","Geriatric Medicine",678,4
"South East",2020-07-01,2020,"Jul","Gynaecology",29216,1059
"South East",2020-07-01,2020,"Jul","Neurology",9552,272
"South East",2020-07-01,2020,"Jul","Neurosurgery",2130,248
"South East",2020-07-01,2020,"Jul","Ophthalmology",76938,3754
"South East",2020-07-01,2020,"Jul","Oral Surgery",22029,848
"South East",2020-07-01,2020,"Jul","Other",51782,1738
"South East",2020-07-01,2020,"Jul","Plastic Surgery",7429,694
"South East",2020-07-01,2020,"Jul","Rheumatology",6241,15
"South East",2020-07-01,2020,"Jul","Thoracic Medicine",5219,63
"South East",2020-07-01,2020,"Jul","Total",459607,20740
"South East",2020-07-01,2020,"Jul","Trauma & Orthopaedics",85908,4952
"South East",2020-07-01,2020,"Jul","Urology",25837,1751
"South West",2020-07-01,2020,"Jul","Cardiology",12504,627
"South West",2020-07-01,2020,"Jul","Cardiothoracic Surgery",1076,41
"South West",2020-07-01,2020,"Jul","Dermatology",10604,248
"South West",2020-07-01,2020,"Jul","Ear, Nose & Throat (ENT)",23063,1463
"South West",2020-07-01,2020,"Jul","Gastroenterology",11024,235
"South West",2020-07-01,2020,"Jul","General Medicine",2689,56
"South West",2020-07-01,2020,"Jul","General Surgery",20334,1653
"South West",2020-07-01,2020,"Jul","Geriatric Medicine",666,1
"South West",2020-07-01,2020,"Jul","Gynaecology",18249,1124
"South West",2020-07-01,2020,"Jul","Neurology",5135,61
"South West",2020-07-01,2020,"Jul","Neurosurgery",2181,292
"South West",2020-07-01,2020,"Jul","Ophthalmology",46708,2480
"South West",2020-07-01,2020,"Jul","Oral Surgery",24938,1627
"South West",2020-07-01,2020,"Jul","Other",47070,3151
"South West",2020-07-01,2020,"Jul","Plastic Surgery",3126,232
"South West",2020-07-01,2020,"Jul","Rheumatology",3466,43
"South West",2020-07-01,2020,"Jul","Thoracic Medicine",3670,68
"South West",2020-07-01,2020,"Jul","Total",318044,20876
"South West",2020-07-01,2020,"Jul","Trauma & Orthopaedics",65908,6235
"South West",2020-07-01,2020,"Jul","Urology",15633,1239
"East of England",2020-11-01,2020,"Nov","Cardiology",6812,221
"East of England",2020-11-01,2020,"Nov","Cardiothoracic Surgery",369,7
"East of England",2020-11-01,2020,"Nov","Dermatology",9971,620
"East of England",2020-11-01,2020,"Nov","Ear, Nose & Throat (ENT)",23804,3892
"East of England",2020-11-01,2020,"Nov","Gastroenterology",10146,886
"East of England",2020-11-01,2020,"Nov","General Medicine",1702,81
"East of England",2020-11-01,2020,"Nov","General Surgery",22906,4629
"East of England",2020-11-01,2020,"Nov","Geriatric Medicine",308,3
"East of England",2020-11-01,2020,"Nov","Gynaecology",15643,2918
"East of England",2020-11-01,2020,"Nov","Neurology",2490,55
"East of England",2020-11-01,2020,"Nov","Neurosurgery",575,47
"East of England",2020-11-01,2020,"Nov","Ophthalmology",33611,6200
"East of England",2020-11-01,2020,"Nov","Oral Surgery",12005,2475
"East of England",2020-11-01,2020,"Nov","Other",30398,4535
"East of England",2020-11-01,2020,"Nov","Plastic Surgery",5824,1518
"East of England",2020-11-01,2020,"Nov","Rheumatology",2847,113
"East of England",2020-11-01,2020,"Nov","Thoracic Medicine",2743,59
"East of England",2020-11-01,2020,"Nov","Total",246898,46490
"East of England",2020-11-01,2020,"Nov","Trauma & Orthopaedics",49128,14786
"East of England",2020-11-01,2020,"Nov","Urology",15616,3445
"London",2020-11-01,2020,"Nov","Cardiology",12260,1043
"London",2020-11-01,2020,"Nov","Cardiothoracic Surgery",737,21
"London",2020-11-01,2020,"Nov","Dermatology",9531,570
